,count,mean,std,min,25%,50%,75%,max,missing_values,missing_percentage,toc_pnwa_mean_1_3,toc_pnwa_min_1_3,toc_pnwa_max_1_3,toc_pnwa_max_min_1_3,toc_pnwa_mean_4_6,toc_pnwa_min_4_6,toc_pnwa_max_4_6,toc_pnwa_max_min_4_6,toc_pnwa_mean_7_9,toc_pnwa_min_7_9,toc_pnwa_max_7_9,toc_pnwa_max_min_7_9,toc_pnwa_mean_10_12,toc_pnwa_min_10_12,toc_pnwa_max_10_12,toc_pnwa_max_min_10_12,toc_pnwa_mean_13_15,toc_pnwa_min_13_15,toc_pnwa_max_13_15,toc_pnwa_max_min_13_15,toc_pnwa_mean_load_1_3,toc_pnwa_min_load_1_3,toc_pnwa_max_load_1_3,toc_pnwa_max_min_load_1_3,toc_pnwa_mean_load_4_6,toc_pnwa_min_load_4_6,toc_pnwa_max_load_4_6,toc_pnwa_max_min_load_4_6,toc_pnwa_mean_load_7_9,toc_pnwa_min_load_7_9,toc_pnwa_max_load_7_9,toc_pnwa_max_min_load_7_9,toc_pnwa_mean_load_10_12,toc_pnwa_min_load_10_12,toc_pnwa_max_load_10_12,toc_pnwa_max_min_load_10_12,toc_pnwa_mean_load_13_15,toc_pnwa_min_load_13_15,toc_pnwa_max_load_13_15,toc_pnwa_max_min_load_13_15,toc_wmth_mean_1_3,toc_wmth_min_1_3,toc_wmth_max_1_3,toc_wmth_max_min_1_3,toc_wmth_mean_4_6,toc_wmth_min_4_6,toc_wmth_max_4_6,toc_wmth_max_min_4_6,toc_wmth_mean_7_9,toc_wmth_min_7_9,toc_wmth_max_7_9,toc_wmth_max_min_7_9,toc_wmth_mean_10_12,toc_wmth_min_10_12,toc_wmth_max_10_12,toc_wmth_max_min_10_12,toc_wmth_mean_13_15,toc_wmth_min_13_15,toc_wmth_max_13_15,toc_wmth_max_min_13_15,toc_wmth_mean_load_1_3,toc_wmth_min_load_1_3,toc_wmth_max_load_1_3,toc_wmth_max_min_load_1_3,toc_wmth_mean_load_4_6,toc_wmth_min_load_4_6,toc_wmth_max_load_4_6,toc_wmth_max_min_load_4_6,toc_wmth_mean_load_7_9,toc_wmth_min_load_7_9,toc_wmth_max_load_7_9,toc_wmth_max_min_load_7_9,toc_wmth_mean_load_10_12,toc_wmth_min_load_10_12,toc_wmth_max_load_10_12,toc_wmth_max_min_load_10_12,toc_wmth_mean_load_13_15,toc_wmth_min_load_13_15,toc_wmth_max_load_13_15,toc_wmth_max_min_load_13_15,dschrg_pnwa_mean_1_3,dschrg_pnwa_min_1_3,dschrgpnwa_max_1_3,dschrgpnwa_max_min_1_3,dschrg_pnwa_mean_4_6,dschrg_pnwa_min_4_6,dschrgpnwa_max_4_6,dschrgpnwa_max_min_4_6,dschrg_pnwa_mean_7_9,dschrg_pnwa_min_7_9,dschrgpnwa_max_7_9,dschrgpnwa_max_min_7_9,dschrg_pnwa_mean_10_12,dschrg_pnwa_min_10_12,dschrgpnwa_max_10_12,dschrgpnwa_max_min_10_12,dschrg_pnwa_mean_13_15,dschrg_pnwa_min_13_15,dschrgpnwa_max_13_15,dschrgpnwa_max_min_13_15,dschrg_wmth_mean_1_3,dschrg_wmth_min_1_3,dschrgwmth_max_1_3,dschrgwmth_max_min_1_3,dschrg_wmth_mean_4_6,dschrg_wmth_min_4_6,dschrgwmth_max_4_6,dschrgwmth_max_min_4_6,dschrg_wmth_mean_7_9,dschrg_wmth_min_7_9,dschrgwmth_max_7_9,dschrgwmth_max_min_7_9,dschrg_wmth_mean_10_12,dschrg_wmth_min_10_12,dschrgwmth_max_10_12,dschrgwmth_max_min_10_12,dschrg_wmth_mean_13_15,dschrg_wmth_min_13_15,dschrgwmth_max_13_15,dschrgwmth_max_min_13_15
toc_wmth_max_min_load_4_6,3913.0,4.853098968137531,13.86108473310756,0.0,0.3050686206323973,1.150746276288004,3.960467385167988,276.089254468536,5191,57.0188927943761,0.15540496401038076,0.058214754859185994,0.17889557591230146,0.1637430475018481,0.11021899190775485,0.0263339009752514,0.12879954773428737,0.12520297801233382,0.09295036537943209,-0.00992684139719969,0.13339010432839807,0.15403503931702225,0.16494020358500902,0.04210078061865634,0.19032963777705986,0.18586805961799016,0.11316171340386388,0.007186918118261957,0.15175067614687462,0.16051102111080598,0.4694371596410528,0.47292961481150125,0.45917209115003677,0.08761562545977963,0.4628383328294031,0.47032404924204063,0.4469152927422296,0.05214076327931916,0.4599520063759992,0.4643300029515128,0.449236423595418,0.07920906858831145,0.4728101012338289,0.4719470206968917,0.46335751161044153,0.10466057073440241,0.46472006028613283,0.4686701446303693,0.4542773689385562,0.08355216837440309,0.5484777978021305,0.5445829242185972,0.5505802605912244,0.3179699092666444,0.5701918734378184,0.5473242266130858,0.5930845085777188,0.6931964392211539,0.5452931721162566,0.5417739916714133,0.5476069776132801,0.30631497706175237,0.5110747298177344,0.5086010169314552,0.5122629114082694,0.27355541298134983,0.4925562248804683,0.49156115990552535,0.49316803896952255,0.24697129767341872,0.5332699990181454,0.5277274008337549,0.5384473097973195,0.5824645779009022,0.5237271484075771,0.511098415560588,0.5367409612164407,1.0,0.5024159159339343,0.49698942970193455,0.5081675283531558,0.582432808269507,0.4848714830066719,0.48063437804064546,0.4891111676770933,0.4940284239980412,0.47284732491514725,0.47043934568974355,0.4754246352796047,0.3892402269467351,0.47247930928976356,0.4736698640956,0.4690867559831852,-0.13986339430007172,0.47304818809431687,0.4741572847036486,0.4694461650824815,-0.14190211527396482,0.4742263680727751,0.47500526045144503,0.4709340389157098,-0.13646251319490194,0.47404894527604224,0.47443166516088253,0.4712412095773525,-0.13130575967889135,0.4742420977787291,0.47511605641617766,0.4709774882319034,-0.1389577954545059,0.46488129188936306,0.4623599114773563,0.4672908477107056,0.49506059919620876,0.45332681308820694,0.44851972630025655,0.45796517467905207,0.7002893927206053,0.44314161724400963,0.43985116084644643,0.44658555780599146,0.5653335173042037,0.4363561238949631,0.4338340443149676,0.4389918288319298,0.4868751167838777,0.4306005863254538,0.4287890794295863,0.43236257020294455,0.4131129929141944
toc_wmth_mean_load_7_9,3910.0,263.14631390102056,392.1516534608431,7.179316315404473,16.062608844300687,64.2415309980166,380.511197707969,1834.661879260792,5194,57.0518453427065,0.1668923121655116,0.0010020115887891543,0.22657296460959983,0.25048792594301544,0.15413926567534675,-0.01714010802486457,0.2143998166906651,0.24286692748229652,0.1526164673911806,-0.004547990587628809,0.20768249670025796,0.23322426268080015,0.14908583725075797,-0.010666658731951651,0.20943233727247765,0.23847403831553027,0.1392556335625742,-0.02328419507491241,0.2001793324758279,0.230288896363803,0.8726068749516173,0.8834632825691324,0.8481761323509347,0.12833228310502212,0.8714178856543894,0.8829582881266264,0.8451395807138757,0.12256210594584392,0.8689470916703957,0.8815601533099797,0.8427286843593924,0.11263938461891031,0.8694062593480837,0.8811141390116818,0.8439457208089499,0.11474118799819301,0.8688301295189409,0.8816163946321821,0.8419367760931706,0.1104449836671051,0.7559849987776192,0.7645659278412315,0.7458202201901147,0.19169199936698572,0.7612789758581446,0.7693266642317487,0.7516109291952136,0.2030891415869783,0.76772842228222,0.7753042808713885,0.7584217335524394,0.21296466342895884,0.76297263879996,0.7700976553696306,0.753875177651081,0.2028806054129335,0.7502765297513825,0.7585721609604266,0.7405185867868456,0.18684990104316476,0.9908126655303033,0.9914429979600087,0.9899826516607004,0.4849340322017136,0.9962191582776205,0.9965263495194567,0.9957017321916837,0.5024159159339343,1.0,0.9998869936658347,0.9998781628412774,0.523678389044952,0.9962182307204214,0.9958871744070391,0.9963472887631512,0.5331711137946281,0.9908081565401853,0.9906838416941539,0.9907489693847729,0.5194139999065934,0.9011274632176084,0.9015341566465717,0.8957329130301797,-0.24406452366973672,0.9005681678547968,0.9010494932895429,0.8950217901069459,-0.2478402760262226,0.9001374667381709,0.9006296492908504,0.8945880096602747,-0.2454507843430496,0.8998765784920282,0.900342209326355,0.8943887460512127,-0.24755246159354008,0.8995817550286617,0.9000480333031133,0.8940936618917377,-0.24880192109657587,0.9771417308715773,0.9772597950257564,0.9769778094251181,0.5452869376114332,0.9783954990443634,0.9783949258763446,0.9783343457809711,0.5498371323856174,0.9789303457335546,0.9787149283965838,0.9790678720933688,0.5650668004741274,0.9783320010831692,0.9779072847146699,0.9786973320120242,0.5829289971729003,0.9771049083910517,0.9765630170976055,0.977579187301516,0.5984472936769776
toc_wmth_min_load_7_9,3910.0,260.75218075193266,388.60937039586133,7.170918586776478,15.86375131454244,63.87330510675301,378.236504353185,1814.050846423944,5194,57.0518453427065,0.1656911148968665,0.0009340679834419072,0.2250105095062164,0.2487967635154539,0.15287745972043135,-0.018328587952310536,0.2135523527933922,0.2426136701029219,0.15199075986154664,-0.005133529815285689,0.2072054826100328,0.23303926063124022,0.1487602521355236,-0.010599927609860456,0.20890990570610332,0.23785526303877394,0.13787047469787372,-0.024146771151616935,0.19893589853220625,0.2294296535077967,0.8724241139648086,0.8834452832679723,0.8478363135944605,0.12707577621712124,0.8712290218306803,0.8827856447639577,0.8449835071960233,0.1225731127958264,0.8688513106033078,0.8814612279054532,0.8426433971561262,0.11266258494366704,0.8693350746671116,0.8810856444886097,0.8438223406651347,0.11436369928457236,0.8685842509619268,0.8814614191486174,0.841639173280108,0.10985469215623145,0.7538560512864594,0.7625722446074874,0.7435679918867034,0.18830303725821623,0.7586085662296682,0.7667897795340428,0.7488235425385446,0.19951566440893084,0.7646614251066528,0.7727148839214505,0.7549067726444116,0.20301352480375257,0.7603794138432289,0.7676334711705928,0.7511559970218838,0.19931995809545452,0.7482115175037855,0.7566306895835928,0.7383397441257226,0.18370480732164662,0.9906884043426749,0.9913946476427938,0.9897849603427382,0.4806976059548958,0.9958881820129115,0.9962907842441078,0.9952791747275828,0.49698942970193455,0.9998869936658347,1.0,0.9995466913099426,0.5110476597437029,0.9965254974914033,0.9962898754981593,0.996550801982416,0.5276267442245243,0.991438799690536,0.9913904325152151,0.9913027214595245,0.5154037537492238,0.9011506996943461,0.9015333011617651,0.8957727155979819,-0.24377027077589197,0.9005922231997479,0.9010512248147956,0.8950698613158324,-0.24750539882470546,0.9001442124410682,0.9006201809022627,0.8946063292194172,-0.24524746855369176,0.8998561283502942,0.9003122188565804,0.8943766000485697,-0.24741647544434062,0.8995649918173102,0.9000307721757148,0.8940742595495195,-0.24881348200107564,0.9778413768257698,0.9779941405459269,0.9776433862050496,0.542490971012982,0.9792411881683383,0.9792839391805627,0.9791388189649827,0.546352204657767,0.9799874649545431,0.9798548445664169,0.980047098080574,0.5580826759583799,0.979638120887458,0.9792689611352361,0.9799438204407015,0.5782245839108658,0.9785827939633752,0.9780822313290232,0.9790139997863178,0.5952338599417804
toc_wmth_max_load_7_9,3910.0,265.60850184690827,395.8749666779809,7.189137388859518,16.286423775808558,65.084487822732,382.397527837404,1853.17677150438,5194,57.0518453427065,0.16809472368294345,0.001088489785625369,0.2283366406804158,0.25239107983541825,0.15577048842870062,-0.015465504594990319,0.21553376691270856,0.24315834177459386,0.1533818636468267,-0.003893637895409159,0.2082736503298534,0.23349548115774038,0.14949980140127658,-0.01070461170746921,0.20999724512301354,0.23912275003277092,0.14066407589892074,-0.022739606571254865,0.20160459483070237,0.2315256631493751,0.8726552886285421,0.8833431376802722,0.848439947149571,0.12978884734276175,0.8715376103203615,0.883061474962325,0.8452436506588696,0.12259664066437928,0.8689373373295035,0.8815347946166324,0.8427195593140815,0.11269452216980519,0.8693633326272845,0.8810117921462688,0.8439596833869855,0.11516350616041279,0.8689502647557301,0.8815907761532306,0.842158262908162,0.11138031822777004,0.758000296430624,0.7664532843337515,0.7479487077144126,0.19486615187642714,0.7638838916186993,0.771782535557147,0.7543483373749487,0.20691541812284983,0.7705989922332429,0.7777034608340001,0.7618254043443519,0.22356725677830336,0.7654625208311201,0.7724575284145772,0.7564922768751604,0.20641407939061313,0.7522584899318184,0.7604314948784671,0.7426146052843775,0.18994992083596826,0.9907535131417081,0.9913069918351137,0.9899995475900908,0.48917303593696215,0.9963481855065122,0.9965516485628612,0.9959294022486809,0.5081675283531558,0.9998781628412774,0.9995466913099426,1.0,0.5366942616383755,0.9957006775412747,0.9952780176311699,0.9959284025543156,0.5383500850074197,0.9899777339252447,0.9897799533546872,0.9899946320583687,0.5232269695498706,0.9009594103225872,0.9013896812161956,0.8955503696127264,-0.24430746338136672,0.9004017018967814,0.9009061212201377,0.894832635787308,-0.2481390162884536,0.8999902253431032,0.9005001737639996,0.8944289584209532,-0.2456359260332808,0.8997580511070398,0.9002343165524319,0.8942622075958176,-0.2476629363077645,0.8994587699907082,0.8999279724926182,0.8939733631833383,-0.24877620690716828,0.9762541292787003,0.9763357823508358,0.976126407172951,0.548154152331415,0.9773497718469313,0.9773045363415506,0.9773319493212674,0.5533711531658226,0.9776674638142742,0.9773707600727789,0.9778874758569072,0.5720826911932222,0.9768227552712745,0.9763461818237991,0.9772432673070173,0.5871355904051395,0.975429569177824,0.9748466910853283,0.9759456494063555,0.6014720435485017
toc_wmth_max_min_load_7_9,3910.0,4.856321094975614,13.865913647076638,0.0,0.30481777744651056,1.1516893225193883,3.9680583372695537,276.089254468536,5194,57.0518453427065,0.15428017550613984,0.0047825067168384685,0.21123644189952015,0.23124942523931782,0.16110572482227195,0.06984287133292952,0.16783352746111238,0.14327725251396561,0.11892032201109795,0.03172713924736797,0.13911506274463525,0.135763320421058,0.09911505236887244,-0.008506435814326776,0.14054555785569195,0.1608379034824669,0.15041628298104417,0.026330652663287202,0.17920136311934745,0.17940126850815916,0.4672403499568958,0.4638036923598363,0.46459812703316855,0.1424787728464391,0.46875476085780576,0.4739490903602686,0.4535462769940888,0.06539666838952973,0.4613174807744574,0.46763196669071255,0.44720044362273725,0.060395552288925985,0.45995868584891325,0.46332904054403756,0.44951301801562904,0.08262083980173553,0.4689472039778415,0.469175563651143,0.4589667488789553,0.10039975420587995,0.5126762287291198,0.5096876463354983,0.5140772986725906,0.2864808625548017,0.5484714430586096,0.5445784859487035,0.5505707396681276,0.3179616377969406,0.5701936126934438,0.5473196573948029,0.5930918902034361,0.6931906916638058,0.5452827174031081,0.5417650790439236,0.5475947305135836,0.3062950886391303,0.5110493009158252,0.5085764095158336,0.5122362346731162,0.2735191905473815,0.5195261538808378,0.5155172112136078,0.5233378784019005,0.49406826311036994,0.5332223449307544,0.5276788670289353,0.5384004805852838,0.582432808269507,0.523678389044952,0.5110476597437029,0.5366942616383755,1.0,0.502363766818631,0.49693643119609365,0.5081162805906805,0.5824021574870784,0.48481661420327565,0.4805788620474965,0.4890569524557562,0.4939892629489896,0.4706797901869074,0.47220591964441494,0.4669764986445631,-0.1436815816668882,0.4704013098984529,0.4719052616949743,0.4661871553530795,-0.1483315938951293,0.4711799047244494,0.4723751236057945,0.4676052948052605,-0.14032955120998353,0.4725705550274122,0.47337182834984903,0.4692231600700051,-0.13752842415374542,0.4721944195178171,0.4725354939557459,0.4694421657308059,-0.13038644008601236,0.46758015994550245,0.4656329271544332,0.46947966428967125,0.44596741096854686,0.45904068506722046,0.45655363975353813,0.4613983920051983,0.48639768993072524,0.4472668058990457,0.4425126973763689,0.45187690734014035,0.6921331853357734,0.4369243055421542,0.4336839200634455,0.4403410047379833,0.5576762221349817,0.43025204279815094,0.4276657776465165,0.4328736573980588,0.49165149221558546
toc_wmth_mean_load_10_12,3907.0,263.3163013546479,392.25420546582257,7.179316315404473,16.059886940250635,64.3978062363036,380.638615871848,1834.661879260792,5197,57.08479789103691,0.16994476460149133,0.0016873871768276494,0.2305803387909851,0.25454473964324037,0.16427348116807725,-0.010201440513354048,0.22379071027587857,0.24911590314901685,0.16400792398511063,0.0017889768507711801,0.218211610575275,0.24137954256354419,0.15442573420421146,-0.0073147523770196125,0.21468357037108918,0.24210736406427755,0.14387850013922074,-0.021578126752273177,0.2056524106771644,0.23525955043962182,0.8729305092709115,0.8834932040121733,0.8487804745608176,0.132573721010229,0.8730347554896523,0.8840140678946077,0.8472050885624026,0.1287306489250518,0.870569957000901,0.8822301370185944,0.8448524622289919,0.11973518193517495,0.8701346632271979,0.8815812153738611,0.8448543507069138,0.11821530072614124,0.8691990774792036,0.8816356848905937,0.8426408595329523,0.11475477541692869,0.7529613173178357,0.7619569774748652,0.7423925220925081,0.1830905674145682,0.7559319501745745,0.7645200186856274,0.745759355882095,0.1916775299123057,0.7612274140713674,0.769281388379123,0.7515525016258667,0.20304479763027083,0.7676771117533269,0.7752590829218515,0.7583641114552453,0.2129302370288723,0.7629193303905688,0.7700493080148428,0.7538161301370712,0.2028128546864094,0.9859935427730373,0.9868322160813853,0.9849568017397372,0.4729117165964768,0.9908104075447237,0.9914408958456356,0.9899801885935328,0.4848714830066719,0.9962182307204214,0.9965254974914033,0.9957006775412747,0.502363766818631,1.0,0.9998869660636909,0.999878133051681,0.5236260946617959,0.9962173062903179,0.9958861712388669,0.996346394650156,0.5331137732543628,0.901323749672828,0.9017183901966279,0.8958827185145603,-0.24339001754994158,0.9007926436298744,0.9012396418037546,0.8952576640447406,-0.24659447769596204,0.9002865286159165,0.9007812633203659,0.8947077978961557,-0.24509607937793979,0.8998660609948209,0.9003681480064174,0.8943103401457713,-0.24720149991853224,0.8995188723119063,0.9000263379385026,0.8939526532885689,-0.24876304585156161,0.9738720200028165,0.9740757938041391,0.9736236595956074,0.5368599160912361,0.9756554424975993,0.9757879685086125,0.9754692431562614,0.5387654382535857,0.9768841830387613,0.9768858837552623,0.9768211220886988,0.5481417718151014,0.9774082200435654,0.9772022445087922,0.9775461924869054,0.5615844635495376,0.9768805078498888,0.9764604131778991,0.9772230557644219,0.5854649251358908
toc_wmth_min_load_10_12,3907.0,260.92053036226247,388.71105387633384,7.170918586776478,15.86227734351792,63.951216690876,378.504719977122,1814.050846423944,5197,57.08479789103691,0.1693331490666746,0.0011465682817566416,0.23011207303082015,0.2543466569695173,0.16298866528016576,-0.01041023910418736,0.222288236113403,0.24759932008793598,0.16276872552198027,0.0006622052277133512,0.21730034088236558,0.24103113055112793,0.1538034851567683,-0.007833739562355134,0.2142155260587597,0.24189777834586154,0.14378673575410073,-0.021412218380630774,0.20537865983689485,0.2348685889898072,0.8728840311444913,0.8834449945581756,0.8487441888959195,0.13260541909150012,0.8728821868401168,0.8840163332153886,0.8469228794907514,0.12764894770706803,0.8704207053849913,0.8821050598479873,0.8447172326226139,0.11965861918591428,0.8700782499528106,0.8815302709799957,0.8448090776141085,0.11822224941978773,0.8692093274183003,0.8816633967239942,0.8426165143015003,0.11456472951508066,0.7514233737524905,0.7604616080441744,0.7408254689718148,0.1816973324842524,0.7538021035977707,0.7625254779618941,0.7435062007925644,0.1882881318709806,0.7585558642235937,0.766743401598768,0.7487639498649231,0.19947085834761938,0.7646088040492512,0.772668570051927,0.7548476671855014,0.20297780879834743,0.7603250022254973,0.7675840621527141,0.75109580935937,0.199251729098466,0.9859526246093272,0.9868361523082724,0.9848748064788764,0.4705040932111603,0.9906861181275385,0.9913925357779592,0.9897824511752277,0.48063437804064546,0.9958871744070391,0.9962898754981593,0.9952780176311699,0.49693643119609365,0.9998869660636909,1.0,0.9995465805207958,0.5109933470166222,0.9965246484852035,0.9962889707836168,0.9965499581263392,0.527568493430781,0.901378061597444,0.9017516664481092,0.8959529716840091,-0.24313063880569713,0.9008580940300311,0.901279623622444,0.8953442633163091,-0.24626696329255546,0.900353511058394,0.9008255955574448,0.8947973925375463,-0.2447790242578816,0.8999125365822714,0.9003984731261381,0.8943681409701302,-0.24700988588546993,0.8995419949831024,0.9000378889725332,0.8939837101272134,-0.24862474140533716,0.9744855436568357,0.9747182231799181,0.9742080473756739,0.5345282586953474,0.9764143100861497,0.9765803344294798,0.9761944390852566,0.5360670652100907,0.9777924678710984,0.9778369379013508,0.9776888788627114,0.5447555241430937,0.9785259987991801,0.9784005053165931,0.9785868256557745,0.5547648123339269,0.9782386277558728,0.9778786286735682,0.9785224903594915,0.580534583848943
toc_wmth_max_load_10_12,3907.0,265.7801970715865,395.97843935567977,7.189137388859518,16.27945722999948,65.3230221877584,382.881631165866,1853.17677150438,5197,57.08479789103691,0.17042078059861523,0.002087327466226191,0.23093282807282453,0.2546980977565977,0.16553882799897762,-0.00996716910400518,0.22546188202309417,0.2508016270749435,0.16557334142642272,0.003355373145758071,0.21936909209548996,0.24174242392967152,0.15513740586815603,-0.0067592960325385245,0.21521219412699966,0.24236234322493522,0.14405309860132026,-0.021742737266530546,0.20599878596807691,0.23572853433638966,0.8728222945638522,0.8833836876231638,0.8486637513482989,0.13251260970758855,0.8730497489926192,0.8838753044277172,0.8474032965691218,0.1299705928338189,0.8706470202338568,0.8822836734907981,0.844928351448927,0.1198373957671484,0.8700783682386477,0.881505274504846,0.8447936179201991,0.11825188406447995,0.8690765290998584,0.8814747153327647,0.8425667405567716,0.11503757518270502,0.7544639572122186,0.763417093064314,0.7439303343485885,0.18452330551887214,0.7579481072591588,0.7664081952924391,0.7478887269092453,0.19485209030438713,0.7638334592896752,0.7717383427126383,0.754291072634814,0.20687158059833047,0.7705489146217478,0.7776593015075273,0.7617692290695208,0.2235342084826833,0.7654102812226473,0.7724102070920744,0.7564343369106227,0.20634681147783426,0.9858674148143433,0.9866562416616491,0.9848760628945785,0.47548863541695924,0.9907512385614498,0.9913048544352248,0.9899970864477564,0.4891111676770933,0.9963472887631512,0.996550801982416,0.9959284025543156,0.5081162805906805,0.999878133051681,0.9995465805207958,1.0,0.5366440505912656,0.995699626256832,0.9952768655482365,0.9959274054817501,0.5382935961893274,0.9011267101492725,0.9015419172998055,0.8956717397453783,-0.24359960193681596,0.9005834116138691,0.9010556346012516,0.8950286200738232,-0.24687807438981754,0.9000791734668874,0.9005969489405138,0.8944793259561349,-0.24537388320093836,0.8996814400814108,0.9002011221805799,0.8941139844497058,-0.24737561881136558,0.8993600036822824,0.8998790035902761,0.8937863045545351,-0.2488668903795559,0.9730851774203718,0.9732577817571604,0.9728675649756953,0.5392712814305557,0.9747205547295766,0.9748174880734415,0.9745702808589456,0.5415665222622867,0.9757881912746527,0.9757456375492465,0.9757680768767967,0.551605110882041,0.9760958795992791,0.9758101000756009,0.9763155727984554,0.5684810698623934,0.9753279732477479,0.9748537198635773,0.9757245188815175,0.5897770764051022
toc_wmth_max_min_load_10_12,3907.0,4.859666709324059,13.870711200013334,0.0,0.3046137807209472,1.154011770190806,3.9742128458784123,276.089254468536,5197,57.08479789103691,0.11966488217185775,0.026823193042919576,0.1442990018134066,0.1440076793847535,0.15707662208856973,0.00685463062625538,0.20574377117199108,0.2198987193984579,0.1640517974005244,0.07540606811282782,0.1723188179887821,0.14700962508921833,0.11833376891071268,0.025810154144821365,0.14081285073010716,0.140590863682504,0.0832946219813612,-0.02050979044704905,0.12565365972418324,0.14789805083688598,0.4588817797636072,0.4644665492665314,0.44562251840392125,0.06738653750485017,0.4652736294710134,0.46254878951976164,0.4602943383361318,0.13205994575382507,0.4656075320445106,0.4704436899104307,0.4516209187496668,0.06812338074242093,0.45912335334803556,0.4644663912628925,0.4453552536216728,0.06320902407783943,0.45495078269204897,0.4599649479634584,0.44323250251819507,0.07362969167270784,0.4803019030082477,0.48258176595624785,0.4766081749751164,0.17623492160807597,0.5126488372857624,0.5096618689732938,0.5140472592945037,0.2864714650173923,0.5484564460072883,0.5445646009499234,0.5505537397247062,0.3179376341870525,0.5701843632947163,0.5473044813568403,0.593088424215115,0.6931878911916408,0.5452640873736259,0.5417469438035855,0.5475750690691245,0.3062590266739332,0.5130855245522473,0.5108254463625493,0.5150073177767841,0.38929152059545197,0.5194731597418768,0.5154635763284144,0.5232854955873321,0.4940284239980412,0.5331711137946281,0.5276267442245243,0.5383500850074197,0.5824021574870784,0.5236260946617959,0.5109933470166222,0.5366440505912656,1.0,0.5023080372935588,0.49687985462853185,0.5080614580230384,0.5823683877500151,0.46863306511566905,0.46998962982268844,0.4649376162913822,-0.1413644749463123,0.46771108202709183,0.469346290110001,0.463659997564009,-0.14698159732831265,0.46744954087991514,0.46897202299016627,0.46329901404328555,-0.14574235610749467,0.4684224511524166,0.4696193287720096,0.4648541392105582,-0.14053404063472386,0.46958531487632416,0.4704909248208604,0.46622281611504784,-0.1379391982071305,0.47063843835566166,0.4690468932937565,0.4722010441223171,0.4153447825297211,0.4637484524237606,0.46186591211294065,0.4656171839396722,0.43788943363648847,0.4550167775895713,0.4525582993895063,0.457343073120713,0.48068598979323907,0.4433118632449235,0.43867029692675785,0.44787901900952165,0.6822312032219511,0.43344062904433056,0.43001140697202894,0.4367851448046927,0.5682416379267624
toc_wmth_mean_load_13_15,3904.0,263.4861471960157,392.35704190451935,7.179316315404473,16.05852616842728,64.78144004706562,380.713409684042,1834.661879260792,5200,57.11775043936731,0.16992474042341063,0.0007670629133627762,0.23098654718129785,0.255536227113332,0.16720062874012087,-0.01036337620575289,0.22840099839236994,0.2542438527744322,0.1738261356419516,0.008760691678796966,0.22735323548392786,0.24736513028547272,0.16607953991850583,-0.0007881478056255796,0.2253987211408042,0.2503030684581,0.1498539452467707,-0.017921632784938416,0.21153379800872704,0.2393728736330797,0.8729316151416793,0.8834687189783151,0.8487453159530491,0.13402933185861154,0.8735710100326488,0.8841601639746144,0.8482301309026117,0.1341199422143024,0.8724154334631341,0.8835543678057082,0.8470968416229948,0.12568060062603834,0.8719937837830325,0.8825033482373656,0.8472051552985929,0.12531490291106384,0.870267244853997,0.8823815179779887,0.843945175509273,0.11874030423697615,0.7526790072151358,0.7617856993768289,0.7420142145189009,0.18147997305290237,0.7529071070524688,0.7619100787982297,0.7423303480389616,0.18307492913252305,0.7558781307189418,0.7644726988863819,0.7456984941546266,0.1916316103453891,0.7611733251483411,0.7692335713531586,0.7514919987762525,0.203008959401736,0.7676251807774537,0.775212405909663,0.7583063733309747,0.21286425601207137,0.9818804049707821,0.9828178253976768,0.9807510752684578,0.46769731286097616,0.9859901053186143,0.9868289861318726,0.9849531079981794,0.47284732491514725,0.9908081565401853,0.991438799690536,0.9899777339252447,0.48481661420327565,0.9962173062903179,0.9965246484852035,0.995699626256832,0.5023080372935588,1.0,0.9998869387339121,0.9998781034174797,0.523567733653155,0.9015975291487831,0.901943457985433,0.8961562860118945,-0.24229389695731807,0.9012387888958824,0.9016614897067541,0.8956909617501051,-0.24564401961981297,0.9007565134425926,0.9012121597625774,0.8951869972093373,-0.24387339274307726,0.9002512572449992,0.9007556819686587,0.8946661518540633,-0.246902245023952,0.8997625970089377,0.9002969435386049,0.8941355135638842,-0.2483446988936376,0.9703934207930887,0.9706607191789974,0.9700793952751171,0.5310249488851742,0.9726265481206813,0.9728392548638066,0.9723597814785441,0.530877891933978,0.9743976027823142,0.9745303269568482,0.974212444780861,0.5374674442333702,0.9756049726189209,0.9756126366337561,0.9755433381976758,0.5449595518230049,0.9761784564608694,0.9759805426184235,0.9763053566041617,0.5643011266366628
