timestamp_ccentral,turbidity_pnwa_mean_1_3,turbidity_pnwa_min_1_3,turbidity_pnwa_max_1_3,turbidity_pnwa_max_min_1_3,turbidity_pnwa_mean_4_6,turbidity_pnwa_min_4_6,turbidity_pnwa_max_4_6,turbidity_pnwa_max_min_4_6,turbidity_pnwa_mean_7_9,turbidity_pnwa_min_7_9,turbidity_pnwa_max_7_9,turbidity_pnwa_max_min_7_9,turbidity_pnwa_mean_10_12,turbidity_pnwa_min_10_12,turbidity_pnwa_max_10_12,turbidity_pnwa_max_min_10_12,turbidity_pnwa_mean_13_15,turbidity_pnwa_min_13_15,turbidity_pnwa_max_13_15,turbidity_pnwa_max_min_13_15,turbidity_pnwa_mean_load_1_3,turbidity_pnwa_min_load_1_3,turbidity_pnwa_max_load_1_3,turbidity_pnwa_max_min_load_1_3,turbidity_pnwa_mean_load_4_6,turbidity_pnwa_min_load_4_6,turbidity_pnwa_max_load_4_6,turbidity_pnwa_max_min_load_4_6,turbidity_pnwa_mean_load_7_9,turbidity_pnwa_min_load_7_9,turbidity_pnwa_max_load_7_9,turbidity_pnwa_max_min_load_7_9,turbidity_pnwa_mean_load_10_12,turbidity_pnwa_min_load_10_12,turbidity_pnwa_max_load_10_12,turbidity_pnwa_max_min_load_10_12,turbidity_pnwa_mean_load_13_15,turbidity_pnwa_min_load_13_15,turbidity_pnwa_max_load_13_15,turbidity_pnwa_max_min_load_13_15,turbidity_wmth_mean_1_3,turbidity_wmth_min_1_3,turbidity_wmth_max_1_3,turbidity_wmth_max_min_1_3,turbidity_wmth_mean_4_6,turbidity_wmth_min_4_6,turbidity_wmth_max_4_6,turbidity_wmth_max_min_4_6,turbidity_wmth_mean_7_9,turbidity_wmth_min_7_9,turbidity_wmth_max_7_9,turbidity_wmth_max_min_7_9,turbidity_wmth_mean_10_12,turbidity_wmth_min_10_12,turbidity_wmth_max_10_12,turbidity_wmth_max_min_10_12,turbidity_wmth_mean_13_15,turbidity_wmth_min_13_15,turbidity_wmth_max_13_15,turbidity_wmth_max_min_13_15,turbidity_wmth_mean_load_1_3,turbidity_wmth_min_load_1_3,turbidity_wmth_max_load_1_3,turbidity_wmth_max_min_load_1_3,turbidity_wmth_mean_load_4_6,turbidity_wmth_min_load_4_6,turbidity_wmth_max_load_4_6,turbidity_wmth_max_min_load_4_6,turbidity_wmth_mean_load_7_9,turbidity_wmth_min_load_7_9,turbidity_wmth_max_load_7_9,turbidity_wmth_max_min_load_7_9,turbidity_wmth_mean_load_10_12,turbidity_wmth_min_load_10_12,turbidity_wmth_max_load_10_12,turbidity_wmth_max_min_load_10_12,turbidity_wmth_mean_load_13_15,turbidity_wmth_min_load_13_15,turbidity_wmth_max_load_13_15,turbidity_wmth_max_min_load_13_15,dschrg_pnwa_mean_1_3,dschrg_pnwa_min_1_3,dschrgpnwa_max_1_3,dschrgpnwa_max_min_1_3,dschrg_pnwa_mean_4_6,dschrg_pnwa_min_4_6,dschrgpnwa_max_4_6,dschrgpnwa_max_min_4_6,dschrg_pnwa_mean_7_9,dschrg_pnwa_min_7_9,dschrgpnwa_max_7_9,dschrgpnwa_max_min_7_9,dschrg_pnwa_mean_10_12,dschrg_pnwa_min_10_12,dschrgpnwa_max_10_12,dschrgpnwa_max_min_10_12,dschrg_pnwa_mean_13_15,dschrg_pnwa_min_13_15,dschrgpnwa_max_13_15,dschrgpnwa_max_min_13_15,dschrg_wmth_mean_1_3,dschrg_wmth_min_1_3,dschrgwmth_max_1_3,dschrgwmth_max_min_1_3,dschrg_wmth_mean_4_6,dschrg_wmth_min_4_6,dschrgwmth_max_4_6,dschrgwmth_max_min_4_6,dschrg_wmth_mean_7_9,dschrg_wmth_min_7_9,dschrgwmth_max_7_9,dschrgwmth_max_min_7_9,dschrg_wmth_mean_10_12,dschrg_wmth_min_10_12,dschrgwmth_max_10_12,dschrgwmth_max_min_10_12,dschrg_wmth_mean_13_15,dschrg_wmth_min_13_15,dschrgwmth_max_13_15,dschrgwmth_max_min_13_15
2022-07-26 22:00:00-05:00,6.2586,6.2358,6.2776,0.0417999999999993,6.085066666666666,5.9508,6.175,0.2241999999999997,6.1408,5.9812,6.251,0.2698,6.154733333333333,6.1142,6.2054,0.0911999999999997,6.333333333333333,6.175,6.5018,0.3268000000000004,5822.661677777778,5801.164740000001,5849.676933333333,48.51219333333211,5584.895171111111,5308.90704,5746.866666666666,437.9596266666658,5846.830184444446,5673.766320000001,5972.622133333334,298.8558133333336,5799.369957777778,5585.4805400000005,5930.972739999999,345.4921999999988,5910.050108888889,5761.8925,6073.98156,312.08906000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2791.0333333333333,2786.7,2795.5,8.800000000000182,2752.566666666667,2676.4,2792.0,115.59999999999992,2856.2333333333336,2845.8,2866.4,20.59999999999991,2827.3,2700.3,2895.7,195.39999999999964,2799.4666666666667,2796.5,2802.6,6.099999999999909,,,,,,,,,,,,,,,,,,,,
2022-07-26 23:00:00-05:00,6.219333333333334,6.1446,6.2776,0.133,6.188933333333334,6.1294,6.2624,0.133,6.040733333333333,5.9508,6.1902,0.2393999999999998,6.169933333333333,6.1142,6.251,0.1368,6.343466666666667,6.2054,6.5018,0.2964000000000002,5792.877657777778,5727.7913,5849.676933333333,121.88563333333332,5754.307277777778,5698.911806666667,5817.14336,118.23155333333308,5625.591820000001,5308.90704,5894.1021,585.19506,5928.417155555556,5881.656593333334,5972.622133333334,90.96554000000016,5851.246122222223,5585.4805400000005,6073.98156,488.5010199999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794.3,2790.9,2796.5,5.599999999999909,2789.333333333333,2786.7,2792.0,5.300000000000182,2792.9,2676.4,2856.5,180.0999999999999,2882.6666666666665,2866.4,2895.7,29.299999999999727,2766.4666666666667,2700.3,2802.6,102.29999999999971,,,,,,,,,,,,,,,,,,,,
2022-07-27 00:00:00-05:00,6.282666666666667,6.1446,6.4258,0.2812000000000001,6.2092,6.1294,6.2624,0.133,6.035666666666667,5.9508,6.175,0.2241999999999997,6.195266666666666,6.1446,6.251,0.1064000000000007,6.214266666666667,6.1142,6.3232,0.2089999999999996,5854.438375555555,5727.7913,5985.846893333332,258.0555933333326,5772.406635555556,5698.911806666667,5817.14336,118.23155333333308,5576.513342222222,5308.90704,5746.866666666666,437.9596266666658,5932.565657777777,5894.1021,5972.622133333334,78.52003333333414,5787.1378,5585.4805400000005,5894.276266666667,308.79572666666627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795.5333333333333,2794.6,2796.5,1.900000000000091,2788.9666666666667,2786.7,2790.9,4.200000000000273,2771.4,2676.4,2845.8,169.4000000000001,2872.866666666667,2856.5,2895.7,39.19999999999982,2794.2333333333336,2700.3,2885.9,185.5999999999999,,,,,,,,,,,,,,,,,,,,
2022-07-27 01:00:00-05:00,6.268733333333333,6.1446,6.4258,0.2812000000000001,6.2586,6.2358,6.2776,0.0417999999999993,6.085066666666666,5.9508,6.175,0.2241999999999997,6.1408,5.9812,6.251,0.2698,6.154733333333333,6.1142,6.2054,0.0911999999999997,5842.078411111111,5727.7913,5985.846893333332,258.0555933333326,5822.661677777778,5801.164740000001,5849.676933333333,48.51219333333211,5584.895171111111,5308.90704,5746.866666666666,437.9596266666658,5846.830184444446,5673.766320000001,5972.622133333334,298.8558133333336,5799.369957777778,5585.4805400000005,5930.972739999999,345.4921999999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795.833333333333,2794.6,2796.5,1.900000000000091,2791.0333333333333,2786.7,2795.5,8.800000000000182,2752.566666666667,2676.4,2792.0,115.59999999999992,2856.2333333333336,2845.8,2866.4,20.59999999999991,2827.3,2700.3,2895.7,195.39999999999964,,,,,,,,,,,,,,,,,,,,
2022-07-27 02:00:00-05:00,6.367533333333333,6.2358,6.441,0.2051999999999996,6.219333333333334,6.1446,6.2776,0.133,6.188933333333334,6.1294,6.2624,0.133,6.040733333333333,5.9508,6.1902,0.2393999999999998,6.169933333333333,6.1142,6.251,0.1368,5933.031411111111,5812.597040000001,6000.650299999999,188.0532599999988,5792.877657777778,5727.7913,5849.676933333333,121.88563333333332,5754.307277777778,5698.911806666667,5817.14336,118.23155333333308,5625.591820000001,5308.90704,5894.1021,585.19506,5928.417155555556,5881.656593333334,5972.622133333334,90.96554000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795.3000000000006,2794.6,2796.4,1.800000000000182,2794.3,2790.9,2796.5,5.599999999999909,2789.333333333333,2786.7,2792.0,5.300000000000182,2792.9,2676.4,2856.5,180.0999999999999,2882.6666666666665,2866.4,2895.7,29.299999999999727,,,,,,,,,,,,,,,,,,,,
2022-07-27 03:00:00-05:00,6.313066666666667,6.2358,6.441,0.2051999999999996,6.282666666666667,6.1446,6.4258,0.2812000000000001,6.2092,6.1294,6.2624,0.133,6.035666666666667,5.9508,6.175,0.2241999999999997,6.195266666666666,6.1446,6.251,0.1064000000000007,5881.806820000001,5812.597040000001,6000.650299999999,188.0532599999988,5854.438375555555,5727.7913,5985.846893333332,258.0555933333326,5772.406635555556,5698.911806666667,5817.14336,118.23155333333308,5576.513342222222,5308.90704,5746.866666666666,437.9596266666658,5932.565657777777,5894.1021,5972.622133333334,78.52003333333414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795.066666666667,2793.9,2796.4,2.5,2795.5333333333333,2794.6,2796.5,1.900000000000091,2788.9666666666667,2786.7,2790.9,4.200000000000273,2771.4,2676.4,2845.8,169.4000000000001,2872.866666666667,2856.5,2895.7,39.19999999999982,,,,,,,,,,,,,,,,,,,,
2022-07-27 04:00:00-05:00,6.2586,6.0724,6.441,0.3685999999999998,6.268733333333333,6.1446,6.4258,0.2812000000000001,6.2586,6.2358,6.2776,0.0417999999999993,6.085066666666666,5.9508,6.175,0.2241999999999997,6.1408,5.9812,6.251,0.2698,5831.37398,5661.29852,6000.650299999999,339.35177999999905,5842.078411111111,5727.7913,5985.846893333332,258.0555933333326,5822.661677777778,5801.164740000001,5849.676933333333,48.51219333333211,5584.895171111111,5308.90704,5746.866666666666,437.9596266666658,5846.830184444446,5673.766320000001,5972.622133333334,298.8558133333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795.2333333333336,2793.9,2796.9,3.0,2795.833333333333,2794.6,2796.5,1.900000000000091,2791.0333333333333,2786.7,2795.5,8.800000000000182,2752.566666666667,2676.4,2792.0,115.59999999999992,2856.2333333333336,2845.8,2866.4,20.59999999999991,,,,,,,,,,,,,,,,,,,,
2022-07-27 05:00:00-05:00,6.4068000000000005,6.0724,6.8856,0.8132000000000001,6.367533333333333,6.2358,6.441,0.2051999999999996,6.219333333333334,6.1446,6.2776,0.133,6.188933333333334,6.1294,6.2624,0.133,6.040733333333333,5.9508,6.1902,0.2393999999999998,5966.9173200000005,5661.29852,6407.28032,745.9817999999996,5933.031411111111,5812.597040000001,6000.650299999999,188.0532599999988,5792.877657777778,5727.7913,5849.676933333333,121.88563333333332,5754.307277777778,5698.911806666667,5817.14336,118.23155333333308,5625.591820000001,5308.90704,5894.1021,585.19506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794.133333333333,2791.6,2796.9,5.300000000000182,2795.3000000000006,2794.6,2796.4,1.800000000000182,2794.3,2790.9,2796.5,5.599999999999909,2789.333333333333,2786.7,2792.0,5.300000000000182,2792.9,2676.4,2856.5,180.0999999999999,,,,,,,,,,,,,,,,,,,,
2022-07-27 06:00:00-05:00,6.416933333333333,6.0724,6.8856,0.8132000000000001,6.313066666666667,6.2358,6.441,0.2051999999999996,6.282666666666667,6.1446,6.4258,0.2812000000000001,6.2092,6.1294,6.2624,0.133,6.035666666666667,5.9508,6.175,0.2241999999999997,5977.962653333333,5661.29852,6407.28032,745.9817999999996,5881.806820000001,5812.597040000001,6000.650299999999,188.0532599999988,5854.438375555555,5727.7913,5985.846893333332,258.0555933333326,5772.406635555556,5698.911806666667,5817.14336,118.23155333333308,5576.513342222222,5308.90704,5746.866666666666,437.9596266666658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794.9,2791.6,2796.9,5.300000000000182,2795.066666666667,2793.9,2796.4,2.5,2795.5333333333333,2794.6,2796.5,1.900000000000091,2788.9666666666667,2786.7,2790.9,4.200000000000273,2771.4,2676.4,2845.8,169.4000000000001,,,,,,,,,,,,,,,,,,,,
2022-07-27 07:00:00-05:00,6.4562,6.1902,6.8856,0.6954000000000002,6.2586,6.0724,6.441,0.3685999999999998,6.268733333333333,6.1446,6.4258,0.2812000000000001,6.2586,6.2358,6.2776,0.0417999999999993,6.085066666666666,5.9508,6.175,0.2241999999999997,6013.608046666665,5768.2347,6407.28032,639.0456199999999,5831.37398,5661.29852,6000.650299999999,339.35177999999905,5842.078411111111,5727.7913,5985.846893333332,258.0555933333326,5822.661677777778,5801.164740000001,5849.676933333333,48.51219333333211,5584.895171111111,5308.90704,5746.866666666666,437.9596266666658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794.433333333333,2791.6,2796.2,4.599999999999909,2795.2333333333336,2793.9,2796.9,3.0,2795.833333333333,2794.6,2796.5,1.900000000000091,2791.0333333333333,2786.7,2795.5,8.800000000000182,2752.566666666667,2676.4,2792.0,115.59999999999992,,,,,,,,,,,,,,,,,,,,
2022-07-27 08:00:00-05:00,6.2092,6.1446,6.2928,0.1482000000000001,6.4068000000000005,6.0724,6.8856,0.8132000000000001,6.367533333333333,6.2358,6.441,0.2051999999999996,6.219333333333334,6.1446,6.2776,0.133,6.188933333333334,6.1294,6.2624,0.133,5784.995233333332,5721.44188,5865.309119999999,143.86723999999867,5966.9173200000005,5661.29852,6407.28032,745.9817999999996,5933.031411111111,5812.597040000001,6000.650299999999,188.0532599999988,5792.877657777778,5727.7913,5849.676933333333,121.88563333333332,5754.307277777778,5698.911806666667,5817.14336,118.23155333333308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795.033333333333,2793.4,2796.2,2.799999999999727,2794.133333333333,2791.6,2796.9,5.300000000000182,2795.3000000000006,2794.6,2796.4,1.800000000000182,2794.3,2790.9,2796.5,5.599999999999909,2789.333333333333,2786.7,2792.0,5.300000000000182,,,,,,,,,,,,,,,,,,,,
2022-07-27 09:00:00-05:00,6.253533333333333,6.1446,6.4258,0.2812000000000001,6.416933333333333,6.0724,6.8856,0.8132000000000001,6.313066666666667,6.2358,6.441,0.2051999999999996,6.282666666666667,6.1446,6.4258,0.2812000000000001,6.2092,6.1294,6.2624,0.133,5825.602877777778,5721.44188,5987.132053333333,265.6901733333325,5977.962653333333,5661.29852,6407.28032,745.9817999999996,5881.806820000001,5812.597040000001,6000.650299999999,188.0532599999988,5854.438375555555,5727.7913,5985.846893333332,258.0555933333326,5772.406635555556,5698.911806666667,5817.14336,118.23155333333308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794.7000000000003,2793.4,2795.5,2.099999999999909,2794.9,2791.6,2796.9,5.300000000000182,2795.066666666667,2793.9,2796.4,2.5,2795.5333333333333,2794.6,2796.5,1.900000000000091,2788.9666666666667,2786.7,2790.9,4.200000000000273,,,,,,,,,,,,,,,,,,,,
2022-07-27 10:00:00-05:00,6.2776,6.1446,6.4258,0.2812000000000001,6.4562,6.1902,6.8856,0.6954000000000002,6.2586,6.0724,6.441,0.3685999999999998,6.268733333333333,6.1446,6.4258,0.2812000000000001,6.2586,6.2358,6.2776,0.0417999999999993,5850.394795555556,5721.44188,5987.132053333333,265.6901733333325,6013.608046666665,5768.2347,6407.28032,639.0456199999999,5831.37398,5661.29852,6000.650299999999,339.35177999999905,5842.078411111111,5727.7913,5985.846893333332,258.0555933333326,5822.661677777778,5801.164740000001,5849.676933333333,48.51219333333211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795.833333333333,2793.4,2798.9,5.5,2794.433333333333,2791.6,2796.2,4.599999999999909,2795.2333333333336,2793.9,2796.9,3.0,2795.833333333333,2794.6,2796.5,1.900000000000091,2791.0333333333333,2786.7,2795.5,8.800000000000182,,,,,,,,,,,,,,,,,,,,
2022-07-27 11:00:00-05:00,6.451133333333334,6.2624,6.6652,0.4027999999999991,6.2092,6.1446,6.2928,0.1482000000000001,6.4068000000000005,6.0724,6.8856,0.8132000000000001,6.367533333333333,6.2358,6.441,0.2051999999999996,6.219333333333334,6.1446,6.2776,0.133,6008.496751111111,5842.610453333334,6195.747746666666,353.1372933333323,5784.995233333332,5721.44188,5865.309119999999,143.86723999999867,5966.9173200000005,5661.29852,6407.28032,745.9817999999996,5933.031411111111,5812.597040000001,6000.650299999999,188.0532599999988,5792.877657777778,5727.7913,5849.676933333333,121.88563333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794.2666666666664,2788.7,2798.9,10.200000000000273,2795.033333333333,2793.4,2796.2,2.799999999999727,2794.133333333333,2791.6,2796.9,5.300000000000182,2795.3000000000006,2794.6,2796.4,1.800000000000182,2794.3,2790.9,2796.5,5.599999999999909,,,,,,,,,,,,,,,,,,,,
2022-07-27 12:00:00-05:00,6.382733333333334,6.2206,6.6652,0.4445999999999994,6.253533333333333,6.1446,6.4258,0.2812000000000001,6.416933333333333,6.0724,6.8856,0.8132000000000001,6.313066666666667,6.2358,6.441,0.2051999999999996,6.282666666666667,6.1446,6.4258,0.2812000000000001,5946.425017777777,5800.916853333333,6195.747746666666,394.8308933333328,5825.602877777778,5721.44188,5987.132053333333,265.6901733333325,5977.962653333333,5661.29852,6407.28032,745.9817999999996,5881.806820000001,5812.597040000001,6000.650299999999,188.0532599999988,5854.438375555555,5727.7913,5985.846893333332,258.0555933333326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795.066666666667,2788.7,2798.9,10.200000000000273,2794.7000000000003,2793.4,2795.5,2.099999999999909,2794.9,2791.6,2796.9,5.300000000000182,2795.066666666667,2793.9,2796.4,2.5,2795.5333333333333,2794.6,2796.5,1.900000000000091,,,,,,,,,,,,,,,,,,,,
2022-07-27 13:00:00-05:00,6.373866666666667,6.2206,6.6652,0.4445999999999994,6.2776,6.1446,6.4258,0.2812000000000001,6.4562,6.1902,6.8856,0.6954000000000002,6.2586,6.0724,6.441,0.3685999999999998,6.268733333333333,6.1446,6.4258,0.2812000000000001,5942.864206666666,5800.916853333333,6195.747746666666,394.8308933333328,5850.394795555556,5721.44188,5987.132053333333,265.6901733333325,6013.608046666665,5768.2347,6407.28032,639.0456199999999,5831.37398,5661.29852,6000.650299999999,339.35177999999905,5842.078411111111,5727.7913,5985.846893333332,258.0555933333326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2797.333333333333,2788.7,2805.7,17.0,2795.833333333333,2793.4,2798.9,5.5,2794.433333333333,2791.6,2796.2,4.599999999999909,2795.2333333333336,2793.9,2796.9,3.0,2795.833333333333,2794.6,2796.5,1.900000000000091,,,,,,,,,,,,,,,,,,,,
2022-07-27 14:00:00-05:00,6.190200000000001,6.1142,6.2358,0.1215999999999999,6.451133333333334,6.2624,6.6652,0.4027999999999991,6.2092,6.1446,6.2928,0.1482000000000001,6.4068000000000005,6.0724,6.8856,0.8132000000000001,6.367533333333333,6.2358,6.441,0.2051999999999996,5772.473473333334,5684.575546666667,5831.92802,147.35247333333336,6008.496751111111,5842.610453333334,6195.747746666666,353.1372933333323,5784.995233333332,5721.44188,5865.309119999999,143.86723999999867,5966.9173200000005,5661.29852,6407.28032,745.9817999999996,5933.031411111111,5812.597040000001,6000.650299999999,188.0532599999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2797.5,2789.2,2805.7,16.5,2794.2666666666664,2788.7,2798.9,10.200000000000273,2795.033333333333,2793.4,2796.2,2.799999999999727,2794.133333333333,2791.6,2796.9,5.300000000000182,2795.3000000000006,2794.6,2796.4,1.800000000000182,,,,,,,,,,,,,,,,,,,,
2022-07-27 15:00:00-05:00,6.159800000000001,6.1142,6.2358,0.1215999999999999,6.382733333333334,6.2206,6.6652,0.4445999999999994,6.253533333333333,6.1446,6.4258,0.2812000000000001,6.416933333333333,6.0724,6.8856,0.8132000000000001,6.313066666666667,6.2358,6.441,0.2051999999999996,5738.403686666667,5684.575546666667,5831.92802,147.35247333333336,5946.425017777777,5800.916853333333,6195.747746666666,394.8308933333328,5825.602877777778,5721.44188,5987.132053333333,265.6901733333325,5977.962653333333,5661.29852,6407.28032,745.9817999999996,5881.806820000001,5812.597040000001,6000.650299999999,188.0532599999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2794.7,2789.2,2805.7,16.5,2795.066666666667,2788.7,2798.9,10.200000000000273,2794.7000000000003,2793.4,2795.5,2.099999999999909,2794.9,2791.6,2796.9,5.300000000000182,2795.066666666667,2793.9,2796.4,2.5,,,,,,,,,,,,,,,,,,,,
2022-07-27 16:00:00-05:00,6.110399999999999,6.0876,6.1294,0.0418000000000002,6.373866666666667,6.2206,6.6652,0.4445999999999994,6.2776,6.1446,6.4258,0.2812000000000001,6.4562,6.1902,6.8856,0.6954000000000002,6.2586,6.0724,6.441,0.3685999999999998,5681.854240000001,5662.27968,5698.707493333333,36.42781333333369,5942.864206666666,5800.916853333333,6195.747746666666,394.8308933333328,5850.394795555556,5721.44188,5987.132053333333,265.6901733333325,6013.608046666665,5768.2347,6407.28032,639.0456199999999,5831.37398,5661.29852,6000.650299999999,339.35177999999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2789.6,2789.2,2790.4,1.2000000000002728,2797.333333333333,2788.7,2805.7,17.0,2795.833333333333,2793.4,2798.9,5.5,2794.433333333333,2791.6,2796.2,4.599999999999909,2795.2333333333336,2793.9,2796.9,3.0,,,,,,,,,,,,,,,,,,,,
2022-07-27 17:00:00-05:00,6.1357333333333335,6.0876,6.1902,0.1025999999999998,6.190200000000001,6.1142,6.2358,0.1215999999999999,6.451133333333334,6.2624,6.6652,0.4027999999999991,6.2092,6.1446,6.2928,0.1482000000000001,6.4068000000000005,6.0724,6.8856,0.8132000000000001,5707.470884444444,5662.27968,5761.42548,99.14580000000024,5772.473473333334,5684.575546666667,5831.92802,147.35247333333336,6008.496751111111,5842.610453333334,6195.747746666666,353.1372933333323,5784.995233333332,5721.44188,5865.309119999999,143.86723999999867,5966.9173200000005,5661.29852,6407.28032,745.9817999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2790.6,2789.2,2792.2,3.0,2797.5,2789.2,2805.7,16.5,2794.2666666666664,2788.7,2798.9,10.200000000000273,2795.033333333333,2793.4,2796.2,2.799999999999727,2794.133333333333,2791.6,2796.9,5.300000000000182,,,,,,,,,,,,,,,,,,,,
2022-07-27 18:00:00-05:00,6.145866666666667,6.0876,6.1902,0.1025999999999998,6.159800000000001,6.1142,6.2358,0.1215999999999999,6.382733333333334,6.2206,6.6652,0.4445999999999994,6.253533333333333,6.1446,6.4258,0.2812000000000001,6.416933333333333,6.0724,6.8856,0.8132000000000001,5716.755297777777,5662.27968,5761.42548,99.14580000000024,5738.403686666667,5684.575546666667,5831.92802,147.35247333333336,5946.425017777777,5800.916853333333,6195.747746666666,394.8308933333328,5825.602877777778,5721.44188,5987.132053333333,265.6901733333325,5977.962653333333,5661.29852,6407.28032,745.9817999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2790.5333333333333,2789.0,2792.2,3.199999999999818,2794.7,2789.2,2805.7,16.5,2795.066666666667,2788.7,2798.9,10.200000000000273,2794.7000000000003,2793.4,2795.5,2.099999999999909,2794.9,2791.6,2796.9,5.300000000000182,,,,,,,,,,,,,,,,,,,,
2022-07-27 19:00:00-05:00,6.145866666666667,6.0876,6.1902,0.1025999999999998,6.110399999999999,6.0876,6.1294,0.0418000000000002,6.373866666666667,6.2206,6.6652,0.4445999999999994,6.2776,6.1446,6.4258,0.2812000000000001,6.4562,6.1902,6.8856,0.6954000000000002,5702.347977777777,5619.05772,5761.42548,142.3677600000001,5681.854240000001,5662.27968,5698.707493333333,36.42781333333369,5942.864206666666,5800.916853333333,6195.747746666666,394.8308933333328,5850.394795555556,5721.44188,5987.132053333333,265.6901733333325,6013.608046666665,5768.2347,6407.28032,639.0456199999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2783.433333333333,2769.1,2792.2,23.09999999999991,2789.6,2789.2,2790.4,1.2000000000002728,2797.333333333333,2788.7,2805.7,17.0,2795.833333333333,2793.4,2798.9,5.5,2794.433333333333,2791.6,2796.2,4.599999999999909,,,,,,,,,,,,,,,,,,,,
2022-07-27 20:00:00-05:00,6.1408,6.0876,6.175,0.0873999999999997,6.1357333333333335,6.0876,6.1902,0.1025999999999998,6.190200000000001,6.1142,6.2358,0.1215999999999999,6.451133333333334,6.2624,6.6652,0.4027999999999991,6.2092,6.1446,6.2928,0.1482000000000001,5683.29254,5619.05772,5726.560733333333,107.503013333333,5707.470884444444,5662.27968,5761.42548,99.14580000000024,5772.473473333334,5684.575546666667,5831.92802,147.35247333333336,6008.496751111111,5842.610453333334,6195.747746666666,353.1372933333323,5784.995233333332,5721.44188,5865.309119999999,143.86723999999867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2776.4666666666667,2769.1,2789.0,19.90000000000009,2790.6,2789.2,2792.2,3.0,2797.5,2789.2,2805.7,16.5,2794.2666666666664,2788.7,2798.9,10.200000000000273,2795.033333333333,2793.4,2796.2,2.799999999999727,,,,,,,,,,,,,,,,,,,,
2022-07-27 21:00:00-05:00,6.156,6.0876,6.2054,0.1177999999999999,6.145866666666667,6.0876,6.1902,0.1025999999999998,6.159800000000001,6.1142,6.2358,0.1215999999999999,6.382733333333334,6.2206,6.6652,0.4445999999999994,6.253533333333333,6.1446,6.4258,0.2812000000000001,5682.047871111111,5619.05772,5722.826726666666,103.76900666666644,5716.755297777777,5662.27968,5761.42548,99.14580000000024,5738.403686666667,5684.575546666667,5831.92802,147.35247333333336,5946.425017777777,5800.916853333333,6195.747746666666,394.8308933333328,5825.602877777778,5721.44188,5987.132053333333,265.6901733333325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2769.033333333333,2766.7,2771.3,4.600000000000364,2790.5333333333333,2789.0,2792.2,3.199999999999818,2794.7,2789.2,2805.7,16.5,2795.066666666667,2788.7,2798.9,10.200000000000273,2794.7000000000003,2793.4,2795.5,2.099999999999909,,,,,,,,,,,,,,,,,,,,
2022-07-27 22:00:00-05:00,6.259866666666667,6.175,6.3992,0.2242000000000006,6.145866666666667,6.0876,6.1902,0.1025999999999998,6.110399999999999,6.0876,6.1294,0.0418000000000002,6.373866666666667,6.2206,6.6652,0.4445999999999994,6.2776,6.1446,6.4258,0.2812000000000001,5779.413413333333,5704.259166666667,5911.154346666666,206.8951799999996,5702.347977777777,5619.05772,5761.42548,142.3677600000001,5681.854240000001,5662.27968,5698.707493333333,36.42781333333369,5942.864206666666,5800.916853333333,6195.747746666666,394.8308933333328,5850.394795555556,5721.44188,5987.132053333333,265.6901733333325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2769.7333333333336,2766.7,2771.3,4.600000000000364,2783.433333333333,2769.1,2792.2,23.09999999999991,2789.6,2789.2,2790.4,1.2000000000002728,2797.333333333333,2788.7,2805.7,17.0,2795.833333333333,2793.4,2798.9,5.5,,,,,,,,,,,,,,,,,,,,
