timestamp_ccentral,dschrg_wmth_mean_1_3,dschrg_wmth_min_1_3,dschrgwmth_max_1_3,dschrgwmth_max_min_1_3,dschrg_wmth_mean_4_6,dschrg_wmth_min_4_6,dschrgwmth_max_4_6,dschrgwmth_max_min_4_6,dschrg_wmth_mean_7_9,dschrg_wmth_min_7_9,dschrgwmth_max_7_9,dschrgwmth_max_min_7_9,dschrg_wmth_mean_10_12,dschrg_wmth_min_10_12,dschrgwmth_max_10_12,dschrgwmth_max_min_10_12,dschrg_wmth_mean_13_15,dschrg_wmth_min_13_15,dschrgwmth_max_13_15,dschrgwmth_max_min_13_15
2022-10-11 10:00:00-05:00,12.927999999999999,12.8472,12.9684,0.12119999999999997,12.8472,12.8472,12.8472,0.0,12.685599999999999,12.6048,12.726,0.12120000000000175,12.564399999999997,12.4836,12.6048,0.12119999999999997,12.443199999999997,12.3624,12.4836,0.12119999999999997
2022-10-11 11:00:00-05:00,12.887599999999999,12.8472,12.9684,0.12119999999999997,12.8876,12.8472,12.9684,0.12119999999999997,12.766399999999999,12.726,12.8472,0.12119999999999997,12.5644,12.4836,12.6048,0.12119999999999997,12.524,12.4836,12.6048,0.12119999999999997
2022-10-11 12:00:00-05:00,12.887599999999999,12.8472,12.9684,0.12119999999999997,12.8876,12.8472,12.9684,0.12119999999999997,12.8068,12.726,12.8472,0.12119999999999997,12.645199999999997,12.6048,12.726,0.12120000000000175,12.524,12.4836,12.6048,0.12119999999999997
2022-10-11 13:00:00-05:00,12.887599999999999,12.8472,12.9684,0.12119999999999997,12.927999999999999,12.8472,12.9684,0.12119999999999997,12.8472,12.8472,12.8472,0.0,12.685599999999999,12.6048,12.726,0.12120000000000175,12.564399999999997,12.4836,12.6048,0.12119999999999997
2022-10-11 14:00:00-05:00,12.927999999999999,12.8472,12.9684,0.12119999999999997,12.887599999999999,12.8472,12.9684,0.12119999999999997,12.8876,12.8472,12.9684,0.12119999999999997,12.766399999999999,12.726,12.8472,0.12119999999999997,12.5644,12.4836,12.6048,0.12119999999999997
2022-10-11 15:00:00-05:00,12.9684,12.9684,12.9684,0.0,12.887599999999999,12.8472,12.9684,0.12119999999999997,12.8876,12.8472,12.9684,0.12119999999999997,12.8068,12.726,12.8472,0.12119999999999997,12.645199999999997,12.6048,12.726,0.12120000000000175
2022-10-11 16:00:00-05:00,12.9684,12.9684,12.9684,0.0,12.887599999999999,12.8472,12.9684,0.12119999999999997,12.927999999999999,12.8472,12.9684,0.12119999999999997,12.8472,12.8472,12.8472,0.0,12.685599999999999,12.6048,12.726,0.12120000000000175
2022-10-11 17:00:00-05:00,12.9684,12.9684,12.9684,0.0,12.927999999999999,12.8472,12.9684,0.12119999999999997,12.887599999999999,12.8472,12.9684,0.12119999999999997,12.8876,12.8472,12.9684,0.12119999999999997,12.766399999999999,12.726,12.8472,0.12119999999999997
2022-10-11 18:00:00-05:00,12.9684,12.9684,12.9684,0.0,12.9684,12.9684,12.9684,0.0,12.887599999999999,12.8472,12.9684,0.12119999999999997,12.8876,12.8472,12.9684,0.12119999999999997,12.8068,12.726,12.8472,0.12119999999999997
2022-10-11 19:00:00-05:00,12.9684,12.9684,12.9684,0.0,12.9684,12.9684,12.9684,0.0,12.887599999999999,12.8472,12.9684,0.12119999999999997,12.927999999999999,12.8472,12.9684,0.12119999999999997,12.8472,12.8472,12.8472,0.0
2022-10-11 20:00:00-05:00,12.927999999999999,12.8472,12.9684,0.12119999999999997,12.9684,12.9684,12.9684,0.0,12.927999999999999,12.8472,12.9684,0.12119999999999997,12.887599999999999,12.8472,12.9684,0.12119999999999997,12.8876,12.8472,12.9684,0.12119999999999997
2022-10-11 21:00:00-05:00,12.887599999999999,12.8472,12.9684,0.12119999999999997,12.9684,12.9684,12.9684,0.0,12.9684,12.9684,12.9684,0.0,12.887599999999999,12.8472,12.9684,0.12119999999999997,12.8876,12.8472,12.9684,0.12119999999999997
2022-10-11 22:00:00-05:00,12.8472,12.8472,12.8472,0.0,12.9684,12.9684,12.9684,0.0,12.9684,12.9684,12.9684,0.0,12.887599999999999,12.8472,12.9684,0.12119999999999997,12.927999999999999,12.8472,12.9684,0.12119999999999997
