timestamp_ccentral,turbidity_wmth_mean_1_3,turbidity_wmth_min_1_3,turbidity_wmth_max_1_3,turbidity_wmth_max_min_1_3,turbidity_wmth_mean_4_6,turbidity_wmth_min_4_6,turbidity_wmth_max_4_6,turbidity_wmth_max_min_4_6,turbidity_wmth_mean_7_9,turbidity_wmth_min_7_9,turbidity_wmth_max_7_9,turbidity_wmth_max_min_7_9,turbidity_wmth_mean_10_12,turbidity_wmth_min_10_12,turbidity_wmth_max_10_12,turbidity_wmth_max_min_10_12,turbidity_wmth_mean_13_15,turbidity_wmth_min_13_15,turbidity_wmth_max_13_15,turbidity_wmth_max_min_13_15
2022-09-20 18:00:00-05:00,2499.86206,2318.33911,2693.78467,375.4455600000001,2620.79484,2513.4812,2803.00806,289.52685999999994,2668.30314,2599.95068,2714.16382,114.2131400000003,2457.7788066666667,2381.85107,2591.0332,209.1821299999997,2623.361736666667,2568.54468,2705.72534,137.18066
2022-09-20 19:00:00-05:00,2414.7590333333333,2318.33911,2487.4624,169.12329,2680.8959966666666,2545.89526,2803.00806,257.11280000000033,2639.47998,2513.4812,2714.16382,200.68262000000004,2524.278316666667,2381.85107,2599.95068,218.09960999999976,2521.6040066666665,2400.45215,2595.81519,195.36303999999973
2022-09-20 20:00:00-05:00,2385.808676666667,2318.33911,2438.47559,120.13648000000012,2661.418376666667,2487.4624,2803.00806,315.5456600000002,2583.39046,2513.4812,2690.79492,177.31371999999965,2565.321856666667,2381.85107,2714.16382,332.31275000000005,2520.01001,2400.45215,2591.0332,190.58104999999978
2022-09-20 21:00:00-05:00,2401.770916666667,2366.22583,2438.47559,72.24976000000015,2499.86206,2318.33911,2693.78467,375.4455600000001,2620.79484,2513.4812,2803.00806,289.52685999999994,2668.30314,2599.95068,2714.16382,114.2131400000003,2457.7788066666667,2381.85107,2591.0332,209.1821299999997
2022-09-20 22:00:00-05:00,2348.001546666667,2277.16748,2400.61133,123.44385000000011,2414.7590333333333,2318.33911,2487.4624,169.12329,2680.8959966666666,2545.89526,2803.00806,257.11280000000033,2639.47998,2513.4812,2714.16382,200.68262000000004,2524.278316666667,2381.85107,2599.95068,218.09960999999976
2022-09-20 23:00:00-05:00,2296.19808,2245.20093,2366.22583,121.02489999999989,2385.808676666667,2318.33911,2438.47559,120.13648000000012,2661.418376666667,2487.4624,2803.00806,315.5456600000002,2583.39046,2513.4812,2690.79492,177.31371999999965,2565.321856666667,2381.85107,2714.16382,332.31275000000005
2022-09-21 00:00:00-05:00,2249.389486666667,2225.80005,2277.16748,51.36743000000024,2401.770916666667,2366.22583,2438.47559,72.24976000000015,2499.86206,2318.33911,2693.78467,375.4455600000001,2620.79484,2513.4812,2803.00806,289.52685999999994,2668.30314,2599.95068,2714.16382,114.2131400000003
2022-09-21 01:00:00-05:00,2223.9233400000003,2200.76904,2245.20093,44.43188999999984,2348.001546666667,2277.16748,2400.61133,123.44385000000011,2414.7590333333333,2318.33911,2487.4624,169.12329,2680.8959966666666,2545.89526,2803.00806,257.11280000000033,2639.47998,2513.4812,2714.16382,200.68262000000004
2022-09-21 02:00:00-05:00,2208.065103333334,2197.62622,2225.80005,28.173829999999725,2296.19808,2245.20093,2366.22583,121.02489999999989,2385.808676666667,2318.33911,2438.47559,120.13648000000012,2661.418376666667,2487.4624,2803.00806,315.5456600000002,2583.39046,2513.4812,2690.79492,177.31371999999965
2022-09-21 03:00:00-05:00,2206.8431800000003,2197.62622,2222.13428,24.508060000000114,2249.389486666667,2225.80005,2277.16748,51.36743000000024,2401.770916666667,2366.22583,2438.47559,72.24976000000015,2499.86206,2318.33911,2693.78467,375.4455600000001,2620.79484,2513.4812,2803.00806,289.52685999999994
2022-09-21 04:00:00-05:00,2225.534506666667,2197.62622,2256.84302,59.216799999999694,2223.9233400000003,2200.76904,2245.20093,44.43188999999984,2348.001546666667,2277.16748,2400.61133,123.44385000000011,2414.7590333333333,2318.33911,2487.4624,169.12329,2680.8959966666666,2545.89526,2803.00806,257.11280000000033
2022-09-21 05:00:00-05:00,2247.4253766666666,2222.13428,2263.29883,41.16454999999996,2208.065103333334,2197.62622,2225.80005,28.173829999999725,2296.19808,2245.20093,2366.22583,121.02489999999989,2385.808676666667,2318.33911,2438.47559,120.13648000000012,2661.418376666667,2487.4624,2803.00806,315.5456600000002
2022-09-21 06:00:00-05:00,2263.34888,2256.84302,2269.90479,13.061770000000251,2206.8431800000003,2197.62622,2222.13428,24.508060000000114,2249.389486666667,2225.80005,2277.16748,51.36743000000024,2401.770916666667,2366.22583,2438.47559,72.24976000000015,2499.86206,2318.33911,2693.78467,375.4455600000001
2022-09-21 07:00:00-05:00,2252.5072466666666,2224.31812,2269.90479,45.58667000000014,2225.534506666667,2197.62622,2256.84302,59.216799999999694,2223.9233400000003,2200.76904,2245.20093,44.43188999999984,2348.001546666667,2277.16748,2400.61133,123.44385000000011,2414.7590333333333,2318.33911,2487.4624,169.12329
2022-09-21 08:00:00-05:00,2246.273196666667,2224.31812,2269.90479,45.58667000000014,2247.4253766666666,2222.13428,2263.29883,41.16454999999996,2208.065103333334,2197.62622,2225.80005,28.173829999999725,2296.19808,2245.20093,2366.22583,121.02489999999989,2385.808676666667,2318.33911,2438.47559,120.13648000000012
2022-09-21 09:00:00-05:00,2238.53947,2224.31812,2246.70361,22.385490000000118,2263.34888,2256.84302,2269.90479,13.061770000000251,2206.8431800000003,2197.62622,2222.13428,24.508060000000114,2249.389486666667,2225.80005,2277.16748,51.36743000000024,2401.770916666667,2366.22583,2438.47559,72.24976000000015
2022-09-21 10:00:00-05:00,2233.658853333334,2209.67627,2246.70361,37.027340000000095,2252.5072466666666,2224.31812,2269.90479,45.58667000000014,2225.534506666667,2197.62622,2256.84302,59.216799999999694,2223.9233400000003,2200.76904,2245.20093,44.43188999999984,2348.001546666667,2277.16748,2400.61133,123.44385000000011
2022-09-21 11:00:00-05:00,2239.225176666667,2209.67627,2261.29565,51.61938000000009,2246.273196666667,2224.31812,2269.90479,45.58667000000014,2247.4253766666666,2222.13428,2263.29883,41.16454999999996,2208.065103333334,2197.62622,2225.80005,28.173829999999725,2296.19808,2245.20093,2366.22583,121.02489999999989
2022-09-21 12:00:00-05:00,2230.58024,2209.67627,2261.29565,51.61938000000009,2238.53947,2224.31812,2246.70361,22.385490000000118,2263.34888,2256.84302,2269.90479,13.061770000000251,2206.8431800000003,2197.62622,2222.13428,24.508060000000114,2249.389486666667,2225.80005,2277.16748,51.36743000000024
2022-09-21 13:00:00-05:00,2236.4448233333333,2220.7688,2261.29565,40.526850000000195,2233.658853333334,2209.67627,2246.70361,37.027340000000095,2252.5072466666666,2224.31812,2269.90479,45.58667000000014,2225.534506666667,2197.62622,2256.84302,59.216799999999694,2223.9233400000003,2200.76904,2245.20093,44.43188999999984
2022-09-21 14:00:00-05:00,2227.8776033333334,2220.7688,2235.59399,14.82519000000002,2239.225176666667,2209.67627,2261.29565,51.61938000000009,2246.273196666667,2224.31812,2269.90479,45.58667000000014,2247.4253766666666,2222.13428,2263.29883,41.16454999999996,2208.065103333334,2197.62622,2225.80005,28.173829999999725
2022-09-21 15:00:00-05:00,2236.18465,2227.27002,2245.68994,18.419920000000275,2230.58024,2209.67627,2261.29565,51.61938000000009,2238.53947,2224.31812,2246.70361,22.385490000000118,2263.34888,2256.84302,2269.90479,13.061770000000251,2206.8431800000003,2197.62622,2222.13428,24.508060000000114
2022-09-21 16:00:00-05:00,2252.2872700000003,2235.59399,2275.57788,39.983889999999974,2236.4448233333333,2220.7688,2261.29565,40.526850000000195,2233.658853333334,2209.67627,2246.70361,37.027340000000095,2252.5072466666666,2224.31812,2269.90479,45.58667000000014,2225.534506666667,2197.62622,2256.84302,59.216799999999694
2022-09-21 17:00:00-05:00,2266.740883333334,2245.68994,2278.95483,33.26488999999992,2227.8776033333334,2220.7688,2235.59399,14.82519000000002,2239.225176666667,2209.67627,2261.29565,51.61938000000009,2246.273196666667,2224.31812,2269.90479,45.58667000000014,2247.4253766666666,2222.13428,2263.29883,41.16454999999996
2022-09-21 18:00:00-05:00,2272.1193833333336,2261.82544,2278.95483,17.129390000000058,2236.18465,2227.27002,2245.68994,18.419920000000275,2230.58024,2209.67627,2261.29565,51.61938000000009,2238.53947,2224.31812,2246.70361,22.385490000000118,2263.34888,2256.84302,2269.90479,13.061770000000251
2022-09-21 19:00:00-05:00,1633.5367433333338,359.82996,2278.95483,1919.12487,2252.2872700000003,2235.59399,2275.57788,39.983889999999974,2236.4448233333333,2220.7688,2261.29565,40.526850000000195,2233.658853333334,2209.67627,2246.70361,37.027340000000095,2252.5072466666666,2224.31812,2269.90479,45.58667000000014
2022-09-21 20:00:00-05:00,1001.2217633333335,359.82996,2261.82544,1901.99548,2266.740883333334,2245.68994,2278.95483,33.26488999999992,2227.8776033333334,2220.7688,2235.59399,14.82519000000002,2239.225176666667,2209.67627,2261.29565,51.61938000000009,2246.273196666667,2224.31812,2269.90479,45.58667000000014
2022-09-21 21:00:00-05:00,380.8166733333335,359.82996,400.61017,40.780209999999954,2272.1193833333336,2261.82544,2278.95483,17.129390000000058,2236.18465,2227.27002,2245.68994,18.419920000000275,2230.58024,2209.67627,2261.29565,51.61938000000009,2238.53947,2224.31812,2246.70361,22.385490000000118
2022-09-21 22:00:00-05:00,400.0422566666668,382.00989,417.50671,35.496820000000014,1633.5367433333338,359.82996,2278.95483,1919.12487,2252.2872700000003,2235.59399,2275.57788,39.983889999999974,2236.4448233333333,2220.7688,2261.29565,40.526850000000195,2233.658853333334,2209.67627,2246.70361,37.027340000000095
2022-09-21 23:00:00-05:00,418.1606033333335,400.61017,436.36493,35.75476000000003,1001.2217633333335,359.82996,2261.82544,1901.99548,2266.740883333334,2245.68994,2278.95483,33.26488999999992,2227.8776033333334,2220.7688,2235.59399,14.82519000000002,2239.225176666667,2209.67627,2261.29565,51.61938000000009
2022-09-22 00:00:00-05:00,439.7353200000002,417.50671,465.33432,47.82760999999999,380.8166733333335,359.82996,400.61017,40.780209999999954,2272.1193833333336,2261.82544,2278.95483,17.129390000000058,2236.18465,2227.27002,2245.68994,18.419920000000275,2230.58024,2209.67627,2261.29565,51.61938000000009
2022-09-22 01:00:00-05:00,461.2397666666668,436.36493,482.02005,45.65512000000001,400.0422566666668,382.00989,417.50671,35.496820000000014,1633.5367433333338,359.82996,2278.95483,1919.12487,2252.2872700000003,2235.59399,2275.57788,39.983889999999974,2236.4448233333333,2220.7688,2261.29565,40.526850000000195
2022-09-22 02:00:00-05:00,482.8471166666668,465.33432,501.18698,35.852660000000014,418.1606033333335,400.61017,436.36493,35.75476000000003,1001.2217633333335,359.82996,2261.82544,1901.99548,2266.740883333334,2245.68994,2278.95483,33.26488999999992,2227.8776033333334,2220.7688,2235.59399,14.82519000000002
2022-09-22 03:00:00-05:00,504.3922333333335,482.02005,529.96967,47.949619999999925,439.7353200000002,417.50671,465.33432,47.82760999999999,380.8166733333335,359.82996,400.61017,40.780209999999954,2272.1193833333336,2261.82544,2278.95483,17.129390000000058,2236.18465,2227.27002,2245.68994,18.419920000000275
2022-09-22 04:00:00-05:00,531.4585900000001,501.18698,563.21912,62.03213999999997,461.2397666666668,436.36493,482.02005,45.65512000000001,400.0422566666668,382.00989,417.50671,35.496820000000014,1633.5367433333338,359.82996,2278.95483,1919.12487,2252.2872700000003,2235.59399,2275.57788,39.983889999999974
2022-09-22 05:00:00-05:00,560.9991700000002,529.96967,589.80872,59.83905000000004,482.8471166666668,465.33432,501.18698,35.852660000000014,418.1606033333335,400.61017,436.36493,35.75476000000003,1001.2217633333335,359.82996,2261.82544,1901.99548,2266.740883333334,2245.68994,2278.95483,33.26488999999992
2022-09-22 06:00:00-05:00,588.5727766666668,563.21912,612.69049,49.47136999999998,504.3922333333335,482.02005,529.96967,47.949619999999925,439.7353200000002,417.50671,465.33432,47.82760999999999,380.8166733333335,359.82996,400.61017,40.780209999999954,2272.1193833333336,2261.82544,2278.95483,17.129390000000058
2022-09-22 07:00:00-05:00,612.0450033333335,589.80872,633.6358,43.827080000000024,531.4585900000001,501.18698,563.21912,62.03213999999997,461.2397666666668,436.36493,482.02005,45.65512000000001,400.0422566666668,382.00989,417.50671,35.496820000000014,1633.5367433333338,359.82996,2278.95483,1919.12487
2022-09-22 08:00:00-05:00,630.4767633333335,612.69049,645.104,32.41351000000009,560.9991700000002,529.96967,589.80872,59.83905000000004,482.8471166666668,465.33432,501.18698,35.852660000000014,418.1606033333335,400.61017,436.36493,35.75476000000003,1001.2217633333335,359.82996,2261.82544,1901.99548
2022-09-22 09:00:00-05:00,645.3296700000002,633.6358,657.24921,23.61340999999993,588.5727766666668,563.21912,612.69049,49.47136999999998,504.3922333333335,482.02005,529.96967,47.949619999999925,439.7353200000002,417.50671,465.33432,47.82760999999999,380.8166733333335,359.82996,400.61017,40.780209999999954
2022-09-22 10:00:00-05:00,655.9784133333335,645.104,665.58203,20.47802999999999,612.0450033333335,589.80872,633.6358,43.827080000000024,531.4585900000001,501.18698,563.21912,62.03213999999997,461.2397666666668,436.36493,482.02005,45.65512000000001,400.0422566666668,382.00989,417.50671,35.496820000000014
2022-09-22 11:00:00-05:00,664.1811933333335,657.24921,669.71234,12.463130000000092,630.4767633333335,612.69049,645.104,32.41351000000009,560.9991700000002,529.96967,589.80872,59.83905000000004,482.8471166666668,465.33432,501.18698,35.852660000000014,418.1606033333335,400.61017,436.36493,35.75476000000003
2022-09-22 12:00:00-05:00,670.2109166666669,665.58203,675.33838,9.756349999999998,645.3296700000002,633.6358,657.24921,23.61340999999993,588.5727766666668,563.21912,612.69049,49.47136999999998,504.3922333333335,482.02005,529.96967,47.949619999999925,439.7353200000002,417.50671,465.33432,47.82760999999999
2022-09-22 13:00:00-05:00,676.7859500000002,669.71234,685.30713,15.594789999999989,655.9784133333335,645.104,665.58203,20.47802999999999,612.0450033333335,589.80872,633.6358,43.827080000000024,531.4585900000001,501.18698,563.21912,62.03213999999997,461.2397666666668,436.36493,482.02005,45.65512000000001
2022-09-22 14:00:00-05:00,683.7722566666667,675.33838,690.67126,15.332879999999932,664.1811933333335,657.24921,669.71234,12.463130000000092,630.4767633333335,612.69049,645.104,32.41351000000009,560.9991700000002,529.96967,589.80872,59.83905000000004,482.8471166666668,465.33432,501.18698,35.852660000000014
2022-09-22 15:00:00-05:00,691.4135333333334,685.30713,698.26221,12.955079999999953,670.2109166666669,665.58203,675.33838,9.756349999999998,645.3296700000002,633.6358,657.24921,23.61340999999993,588.5727766666668,563.21912,612.69049,49.47136999999998,504.3922333333335,482.02005,529.96967,47.949619999999925
2022-09-22 16:00:00-05:00,697.1474800000001,690.67126,702.50897,11.837710000000015,676.7859500000002,669.71234,685.30713,15.594789999999989,655.9784133333335,645.104,665.58203,20.47802999999999,612.0450033333335,589.80872,633.6358,43.827080000000024,531.4585900000001,501.18698,563.21912,62.03213999999997
2022-09-22 17:00:00-05:00,702.4613866666668,698.26221,706.61298,8.350770000000011,683.7722566666667,675.33838,690.67126,15.332879999999932,664.1811933333335,657.24921,669.71234,12.463130000000092,630.4767633333335,612.69049,645.104,32.41351000000009,560.9991700000002,529.96967,589.80872,59.83905000000004
2022-09-22 18:00:00-05:00,706.8857433333334,702.50897,711.53528,9.026309999999967,691.4135333333334,685.30713,698.26221,12.955079999999953,670.2109166666669,665.58203,675.33838,9.756349999999998,645.3296700000002,633.6358,657.24921,23.61340999999993,588.5727766666668,563.21912,612.69049,49.47136999999998
2022-09-22 19:00:00-05:00,711.5161366666667,706.61298,716.40015,9.78717000000006,697.1474800000001,690.67126,702.50897,11.837710000000015,676.7859500000002,669.71234,685.30713,15.594789999999989,655.9784133333335,645.104,665.58203,20.47802999999999,612.0450033333335,589.80872,633.6358,43.827080000000024
2022-09-22 20:00:00-05:00,716.2553333333335,711.53528,720.83057,9.295290000000023,702.4613866666668,698.26221,706.61298,8.350770000000011,683.7722566666667,675.33838,690.67126,15.332879999999932,664.1811933333335,657.24921,669.71234,12.463130000000092,630.4767633333335,612.69049,645.104,32.41351000000009
2022-09-22 21:00:00-05:00,720.9129666666668,716.40015,725.50818,9.108029999999985,706.8857433333334,702.50897,711.53528,9.026309999999967,691.4135333333334,685.30713,698.26221,12.955079999999953,670.2109166666669,665.58203,675.33838,9.756349999999998,645.3296700000002,633.6358,657.24921,23.61340999999993
2022-09-22 22:00:00-05:00,725.0388200000001,720.83057,728.77771,7.94713999999999,711.5161366666667,706.61298,716.40015,9.78717000000006,697.1474800000001,690.67126,702.50897,11.837710000000015,676.7859500000002,669.71234,685.30713,15.594789999999989,655.9784133333335,645.104,665.58203,20.47802999999999
2022-09-22 23:00:00-05:00,727.2013366666669,725.50818,728.77771,3.269529999999918,716.2553333333335,711.53528,720.83057,9.295290000000023,702.4613866666668,698.26221,706.61298,8.350770000000011,683.7722566666667,675.33838,690.67126,15.332879999999932,664.1811933333335,657.24921,669.71234,12.463130000000092
2022-09-23 00:00:00-05:00,728.7396466666669,727.31812,730.12311,2.8049899999999752,720.9129666666668,716.40015,725.50818,9.108029999999985,706.8857433333334,702.50897,711.53528,9.026309999999967,691.4135333333334,685.30713,698.26221,12.955079999999953,670.2109166666669,665.58203,675.33838,9.756349999999998
2022-09-23 01:00:00-05:00,729.3629366666668,727.31812,730.64758,3.3294599999999264,725.0388200000001,720.83057,728.77771,7.94713999999999,711.5161366666667,706.61298,716.40015,9.78717000000006,697.1474800000001,690.67126,702.50897,11.837710000000015,676.7859500000002,669.71234,685.30713,15.594789999999989
2022-09-23 02:00:00-05:00,732.8186833333335,730.12311,737.68536,7.562249999999949,727.2013366666669,725.50818,728.77771,3.269529999999918,716.2553333333335,711.53528,720.83057,9.295290000000023,702.4613866666668,698.26221,706.61298,8.350770000000011,683.7722566666667,675.33838,690.67126,15.332879999999932
2022-09-23 03:00:00-05:00,737.1235333333334,730.64758,743.03766,12.390080000000012,728.7396466666669,727.31812,730.12311,2.8049899999999752,720.9129666666668,716.40015,725.50818,9.108029999999985,706.8857433333334,702.50897,711.53528,9.026309999999967,691.4135333333334,685.30713,698.26221,12.955079999999953
2022-09-23 04:00:00-05:00,745.3058466666668,737.68536,755.19452,17.509160000000065,729.3629366666668,727.31812,730.64758,3.3294599999999264,725.0388200000001,720.83057,728.77771,7.94713999999999,711.5161366666667,706.61298,716.40015,9.78717000000006,697.1474800000001,690.67126,702.50897,11.837710000000015
2022-09-23 05:00:00-05:00,754.5940766666669,743.03766,765.55005,22.512390000000096,732.8186833333335,730.12311,737.68536,7.562249999999949,727.2013366666669,725.50818,728.77771,3.269529999999918,716.2553333333335,711.53528,720.83057,9.295290000000023,702.4613866666668,698.26221,706.61298,8.350770000000011
2022-09-23 06:00:00-05:00,763.9443966666668,755.19452,771.08862,15.89409999999998,737.1235333333334,730.64758,743.03766,12.390080000000012,728.7396466666669,727.31812,730.12311,2.8049899999999752,720.9129666666668,716.40015,725.50818,9.108029999999985,706.8857433333334,702.50897,711.53528,9.026309999999967
2022-09-23 07:00:00-05:00,772.4036466666668,765.55005,780.57227,15.022219999999948,745.3058466666668,737.68536,755.19452,17.509160000000065,729.3629366666668,727.31812,730.64758,3.3294599999999264,725.0388200000001,720.83057,728.77771,7.94713999999999,711.5161366666667,706.61298,716.40015,9.78717000000006
2022-09-23 08:00:00-05:00,782.7294733333334,771.08862,796.52753,25.438909999999964,754.5940766666669,743.03766,765.55005,22.512390000000096,732.8186833333335,730.12311,737.68536,7.562249999999949,727.2013366666669,725.50818,728.77771,3.269529999999918,716.2553333333335,711.53528,720.83057,9.295290000000023
2022-09-23 09:00:00-05:00,798.6700866666669,780.57227,818.91046,38.33818999999994,763.9443966666668,755.19452,771.08862,15.89409999999998,737.1235333333334,730.64758,743.03766,12.390080000000012,728.7396466666669,727.31812,730.12311,2.8049899999999752,720.9129666666668,716.40015,725.50818,9.108029999999985
2022-09-23 10:00:00-05:00,815.0178433333334,796.52753,829.61554,33.088010000000054,772.4036466666668,765.55005,780.57227,15.022219999999948,745.3058466666668,737.68536,755.19452,17.509160000000065,729.3629366666668,727.31812,730.64758,3.3294599999999264,725.0388200000001,720.83057,728.77771,7.94713999999999
2022-09-23 11:00:00-05:00,826.4911300000002,818.91046,830.94739,12.036930000000098,782.7294733333334,771.08862,796.52753,25.438909999999964,754.5940766666669,743.03766,765.55005,22.512390000000096,732.8186833333335,730.12311,737.68536,7.562249999999949,727.2013366666669,725.50818,728.77771,3.269529999999918
2022-09-23 12:00:00-05:00,835.3824066666667,829.61554,845.58429,15.96875,798.6700866666669,780.57227,818.91046,38.33818999999994,763.9443966666668,755.19452,771.08862,15.89409999999998,737.1235333333334,730.64758,743.03766,12.390080000000012,728.7396466666669,727.31812,730.12311,2.8049899999999752
2022-09-23 13:00:00-05:00,848.6944166666668,830.94739,869.55157,38.60417999999993,815.0178433333334,796.52753,829.61554,33.088010000000054,772.4036466666668,765.55005,780.57227,15.022219999999948,745.3058466666668,737.68536,755.19452,17.509160000000065,729.3629366666668,727.31812,730.64758,3.3294599999999264
2022-09-23 14:00:00-05:00,879.7517466666668,845.58429,924.11938,78.53508999999997,826.4911300000002,818.91046,830.94739,12.036930000000098,782.7294733333334,771.08862,796.52753,25.438909999999964,754.5940766666669,743.03766,765.55005,22.512390000000096,732.8186833333335,730.12311,737.68536,7.562249999999949
2022-09-23 15:00:00-05:00,933.9841700000002,869.55157,1008.28156,138.72999000000004,835.3824066666667,829.61554,845.58429,15.96875,798.6700866666669,780.57227,818.91046,38.33818999999994,763.9443966666668,755.19452,771.08862,15.89409999999998,737.1235333333334,730.64758,743.03766,12.390080000000012
2022-09-23 16:00:00-05:00,1048.1288033333335,924.11938,1211.98547,287.8660900000001,848.6944166666668,830.94739,869.55157,38.60417999999993,815.0178433333334,796.52753,829.61554,33.088010000000054,772.4036466666668,765.55005,780.57227,15.022219999999948,745.3058466666668,737.68536,755.19452,17.509160000000065
2022-09-23 17:00:00-05:00,1177.3511766666668,1008.28156,1311.7865,303.5049399999999,879.7517466666668,845.58429,924.11938,78.53508999999997,826.4911300000002,818.91046,830.94739,12.036930000000098,782.7294733333334,771.08862,796.52753,25.438909999999964,754.5940766666669,743.03766,765.55005,22.512390000000096
2022-09-23 18:00:00-05:00,1319.1260966666669,1211.98547,1433.60632,221.62085000000002,933.9841700000002,869.55157,1008.28156,138.72999000000004,835.3824066666667,829.61554,845.58429,15.96875,798.6700866666669,780.57227,818.91046,38.33818999999994,763.9443966666668,755.19452,771.08862,15.89409999999998
2022-09-23 19:00:00-05:00,1410.6052633333336,1311.7865,1486.42297,174.63647000000014,1048.1288033333335,924.11938,1211.98547,287.8660900000001,848.6944166666668,830.94739,869.55157,38.60417999999993,815.0178433333334,796.52753,829.61554,33.088010000000054,772.4036466666668,765.55005,780.57227,15.022219999999948
2022-09-23 20:00:00-05:00,1500.7258266666668,1433.60632,1582.14819,148.54187000000002,1177.3511766666668,1008.28156,1311.7865,303.5049399999999,879.7517466666668,845.58429,924.11938,78.53508999999997,826.4911300000002,818.91046,830.94739,12.036930000000098,782.7294733333334,771.08862,796.52753,25.438909999999964
2022-09-23 21:00:00-05:00,1581.5080533333337,1486.42297,1675.953,189.5300299999999,1319.1260966666669,1211.98547,1433.60632,221.62085000000002,933.9841700000002,869.55157,1008.28156,138.72999000000004,835.3824066666667,829.61554,845.58429,15.96875,798.6700866666669,780.57227,818.91046,38.33818999999994
2022-09-23 22:00:00-05:00,1655.64567,1582.14819,1708.83582,126.6876299999999,1410.6052633333336,1311.7865,1486.42297,174.63647000000014,1048.1288033333335,924.11938,1211.98547,287.8660900000001,848.6944166666668,830.94739,869.55157,38.60417999999993,815.0178433333334,796.52753,829.61554,33.088010000000054
2022-09-23 23:00:00-05:00,1723.8373633333333,1675.953,1786.72327,110.77026999999998,1500.7258266666668,1433.60632,1582.14819,148.54187000000002,1177.3511766666668,1008.28156,1311.7865,303.5049399999999,879.7517466666668,845.58429,924.11938,78.53508999999997,826.4911300000002,818.91046,830.94739,12.036930000000098
2022-09-24 00:00:00-05:00,1791.1876233333332,1708.83582,1878.00378,169.16796,1581.5080533333337,1486.42297,1675.953,189.5300299999999,1319.1260966666669,1211.98547,1433.60632,221.62085000000002,933.9841700000002,869.55157,1008.28156,138.72999000000004,835.3824066666667,829.61554,845.58429,15.96875
2022-09-24 01:00:00-05:00,1877.0421966666665,1786.72327,1966.39954,179.67626999999993,1655.64567,1582.14819,1708.83582,126.6876299999999,1410.6052633333336,1311.7865,1486.42297,174.63647000000014,1048.1288033333335,924.11938,1211.98547,287.8660900000001,848.6944166666668,830.94739,869.55157,38.60417999999993
2022-09-24 02:00:00-05:00,1942.4990633333334,1878.00378,1983.09387,105.09008999999992,1723.8373633333333,1675.953,1786.72327,110.77026999999998,1500.7258266666668,1433.60632,1582.14819,148.54187000000002,1177.3511766666668,1008.28156,1311.7865,303.5049399999999,879.7517466666668,845.58429,924.11938,78.53508999999997
2022-09-24 03:00:00-05:00,1991.9553633333335,1966.39954,2026.37268,59.97314000000006,1791.1876233333332,1708.83582,1878.00378,169.16796,1581.5080533333337,1486.42297,1675.953,189.5300299999999,1319.1260966666669,1211.98547,1433.60632,221.62085000000002,933.9841700000002,869.55157,1008.28156,138.72999000000004
2022-09-24 04:00:00-05:00,2021.7465800000002,1983.09387,2055.77319,72.67931999999996,1877.0421966666665,1786.72327,1966.39954,179.67626999999993,1655.64567,1582.14819,1708.83582,126.6876299999999,1410.6052633333336,1311.7865,1486.42297,174.63647000000014,1048.1288033333335,924.11938,1211.98547,287.8660900000001
2022-09-24 05:00:00-05:00,2063.789916666667,2026.37268,2109.22388,82.85120000000006,1942.4990633333334,1878.00378,1983.09387,105.09008999999992,1723.8373633333333,1675.953,1786.72327,110.77026999999998,1500.7258266666668,1433.60632,1582.14819,148.54187000000002,1177.3511766666668,1008.28156,1311.7865,303.5049399999999
2022-09-24 06:00:00-05:00,2107.78833,2055.77319,2158.36792,102.59473000000025,1991.9553633333335,1966.39954,2026.37268,59.97314000000006,1791.1876233333332,1708.83582,1878.00378,169.16796,1581.5080533333337,1486.42297,1675.953,189.5300299999999,1319.1260966666669,1211.98547,1433.60632,221.62085000000002
2022-09-24 07:00:00-05:00,2144.5575366666667,2109.22388,2166.08081,56.85692999999992,2021.7465800000002,1983.09387,2055.77319,72.67931999999996,1877.0421966666665,1786.72327,1966.39954,179.67626999999993,1655.64567,1582.14819,1708.83582,126.6876299999999,1410.6052633333336,1311.7865,1486.42297,174.63647000000014
2022-09-24 08:00:00-05:00,2192.82674,2158.36792,2254.03149,95.66356999999971,2063.789916666667,2026.37268,2109.22388,82.85120000000006,1942.4990633333334,1878.00378,1983.09387,105.09008999999992,1723.8373633333333,1675.953,1786.72327,110.77026999999998,1500.7258266666668,1433.60632,1582.14819,148.54187000000002
2022-09-24 09:00:00-05:00,2228.2792133333332,2166.08081,2264.72534,98.64453000000003,2107.78833,2055.77319,2158.36792,102.59473000000025,1991.9553633333335,1966.39954,2026.37268,59.97314000000006,1791.1876233333332,1708.83582,1878.00378,169.16796,1581.5080533333337,1486.42297,1675.953,189.5300299999999
2022-09-24 10:00:00-05:00,2271.595456666667,2254.03149,2296.02954,41.99805000000015,2144.5575366666667,2109.22388,2166.08081,56.85692999999992,2021.7465800000002,1983.09387,2055.77319,72.67931999999996,1877.0421966666665,1786.72327,1966.39954,179.67626999999993,1655.64567,1582.14819,1708.83582,126.6876299999999
2022-09-24 11:00:00-05:00,2278.26001,2264.72534,2296.02954,31.304200000000037,2192.82674,2158.36792,2254.03149,95.66356999999971,2063.789916666667,2026.37268,2109.22388,82.85120000000006,1942.4990633333334,1878.00378,1983.09387,105.09008999999992,1723.8373633333333,1675.953,1786.72327,110.77026999999998
