timestamp_ccentral,toc_pnwa_mean_load_1_3,toc_pnwa_min_load_1_3,toc_pnwa_max_load_1_3,toc_pnwa_max_min_load_1_3,toc_pnwa_mean_load_4_6,toc_pnwa_min_load_4_6,toc_pnwa_max_load_4_6,toc_pnwa_max_min_load_4_6,toc_pnwa_mean_load_7_9,toc_pnwa_min_load_7_9,toc_pnwa_max_load_7_9,toc_pnwa_max_min_load_7_9,toc_pnwa_mean_load_10_12,toc_pnwa_min_load_10_12,toc_pnwa_max_load_10_12,toc_pnwa_max_min_load_10_12,toc_pnwa_mean_load_13_15,toc_pnwa_min_load_13_15,toc_pnwa_max_load_13_15,toc_pnwa_max_min_load_13_15
2023-07-07 18:00:00-05:00,9499.005821566669,8642.6979022,10360.106593,1717.4086908000008,8748.136371166669,8608.2631294,8901.008116599998,292.7449871999979,8629.113738500002,8520.636433099999,8706.476084400001,185.83965130000252,8688.993301633333,8467.5081389,9049.6276938,582.1195548999985,8339.316257833336,8248.6650453,8390.0424168,141.37737150000066
2023-07-07 19:00:00-05:00,10269.199027333334,9494.2129695,10953.2775195,1459.0645499999991,8662.032966366667,8608.2631294,8735.1378675,126.87473809999938,8693.957749233334,8520.636433099999,8901.008116599998,380.37168349999956,8741.203972366668,8467.5081389,9049.6276938,582.1195548999985,8439.709266800002,8379.241311400001,8549.8440722,170.60276079999858
2023-07-07 20:00:00-05:00,10650.336554400003,10360.106593,10953.2775195,593.170926499999,8957.349579733334,8642.6979022,9494.2129695,851.5150673000007,8676.635893033334,8520.636433099999,8901.008116599998,380.37168349999956,8611.404307100001,8467.5081389,8706.476084400001,238.9679455000005,8663.171394266668,8390.0424168,9049.6276938,659.5852769999983
2023-07-07 21:00:00-05:00,10399.455322866668,9607.4628984,10953.2775195,1345.8146211000003,9499.005821566669,8642.6979022,10360.106593,1717.4086908000008,8748.136371166669,8608.2631294,8901.008116599998,292.7449871999979,8629.113738500002,8520.636433099999,8706.476084400001,185.83965130000252,8688.993301633333,8467.5081389,9049.6276938,582.1195548999985
2023-07-07 22:00:00-05:00,9205.244162266668,7370.6440377,10637.6255507,3266.9815130000006,10269.199027333334,9494.2129695,10953.2775195,1459.0645499999991,8662.032966366667,8608.2631294,8735.1378675,126.87473809999938,8693.957749233334,8520.636433099999,8901.008116599998,380.37168349999956,8741.203972366668,8467.5081389,9049.6276938,582.1195548999985
2023-07-07 23:00:00-05:00,8342.989822600002,7370.6440377,9607.4628984,2236.8188606999993,10650.336554400003,10360.106593,10953.2775195,593.170926499999,8957.349579733334,8642.6979022,9494.2129695,851.5150673000007,8676.635893033334,8520.636433099999,8901.008116599998,380.37168349999956,8611.404307100001,8467.5081389,8706.476084400001,238.9679455000005
2023-07-08 00:00:00-05:00,7833.7943669000015,7370.6440377,8079.8765313,709.2324936000005,10399.455322866668,9607.4628984,10953.2775195,1345.8146211000003,9499.005821566669,8642.6979022,10360.106593,1717.4086908000008,8748.136371166669,8608.2631294,8901.008116599998,292.7449871999979,8629.113738500002,8520.636433099999,8706.476084400001,185.83965130000252
2023-07-08 01:00:00-05:00,8016.404274700001,7918.473761099999,8079.8765313,161.4027702000012,9205.244162266668,7370.6440377,10637.6255507,3266.9815130000006,10269.199027333334,9494.2129695,10953.2775195,1459.0645499999991,8662.032966366667,8608.2631294,8735.1378675,126.87473809999938,8693.957749233334,8520.636433099999,8901.008116599998,380.37168349999956
2023-07-08 02:00:00-05:00,8212.6585745,7918.473761099999,8639.6254311,721.1516700000002,8342.989822600002,7370.6440377,9607.4628984,2236.8188606999993,10650.336554400003,10360.106593,10953.2775195,593.170926499999,8957.349579733334,8642.6979022,9494.2129695,851.5150673000007,8676.635893033334,8520.636433099999,8901.008116599998,380.37168349999956
2023-07-08 03:00:00-05:00,8405.714668066668,7918.473761099999,8659.044812,740.571050900001,7833.7943669000015,7370.6440377,8079.8765313,709.2324936000005,10399.455322866668,9607.4628984,10953.2775195,1345.8146211000003,9499.005821566669,8642.6979022,10360.106593,1717.4086908000008,8748.136371166669,8608.2631294,8901.008116599998,292.7449871999979
2023-07-08 04:00:00-05:00,8684.836981466668,8639.6254311,8755.840701300001,116.21527020000212,8016.404274700001,7918.473761099999,8079.8765313,161.4027702000012,9205.244162266668,7370.6440377,10637.6255507,3266.9815130000006,10269.199027333334,9494.2129695,10953.2775195,1459.0645499999991,8662.032966366667,8608.2631294,8735.1378675,126.87473809999938
2023-07-08 05:00:00-05:00,7972.466981866669,6502.515432300001,8755.840701300001,2253.325269000001,8212.6585745,7918.473761099999,8639.6254311,721.1516700000002,8342.989822600002,7370.6440377,9607.4628984,2236.8188606999993,10650.336554400003,10360.106593,10953.2775195,593.170926499999,8957.349579733334,8642.6979022,9494.2129695,851.5150673000007
2023-07-08 06:00:00-05:00,9516.182843300003,6502.515432300001,13290.192396299999,6787.676963999998,8405.714668066668,7918.473761099999,8659.044812,740.571050900001,7833.7943669000015,7370.6440377,8079.8765313,709.2324936000005,10399.455322866668,9607.4628984,10953.2775195,1345.8146211000003,9499.005821566669,8642.6979022,10360.106593,1717.4086908000008
2023-07-08 07:00:00-05:00,9676.227305633334,6502.515432300001,13290.192396299999,6787.676963999998,8684.836981466668,8639.6254311,8755.840701300001,116.21527020000212,8016.404274700001,7918.473761099999,8079.8765313,161.4027702000012,9205.244162266668,7370.6440377,10637.6255507,3266.9815130000006,10269.199027333334,9494.2129695,10953.2775195,1459.0645499999991
2023-07-08 08:00:00-05:00,10189.651923766667,8042.7892867,13290.192396299999,5247.403109599999,7972.466981866669,6502.515432300001,8755.840701300001,2253.325269000001,8212.6585745,7918.473761099999,8639.6254311,721.1516700000002,8342.989822600002,7370.6440377,9607.4628984,2236.8188606999993,10650.336554400003,10360.106593,10953.2775195,593.170926499999
2023-07-08 09:00:00-05:00,8687.0098818,8042.7892867,9235.9740883,1193.1848015999994,9516.182843300003,6502.515432300001,13290.192396299999,6787.676963999998,8405.714668066668,7918.473761099999,8659.044812,740.571050900001,7833.7943669000015,7370.6440377,8079.8765313,709.2324936000005,10399.455322866668,9607.4628984,10953.2775195,1345.8146211000003
2023-07-08 10:00:00-05:00,8501.053669,8042.7892867,8782.2662704,739.4769836999994,9676.227305633334,6502.515432300001,13290.192396299999,6787.676963999998,8684.836981466668,8639.6254311,8755.840701300001,116.21527020000212,8016.404274700001,7918.473761099999,8079.8765313,161.4027702000012,9205.244162266668,7370.6440377,10637.6255507,3266.9815130000006
2023-07-08 11:00:00-05:00,8774.749050466668,8678.1054499,8863.8754311,185.76998119999917,10189.651923766667,8042.7892867,13290.192396299999,5247.403109599999,7972.466981866669,6502.515432300001,8755.840701300001,2253.325269000001,8212.6585745,7918.473761099999,8639.6254311,721.1516700000002,8342.989822600002,7370.6440377,9607.4628984,2236.8188606999993
2023-07-08 12:00:00-05:00,8783.680732766668,8678.1054499,8863.8754311,185.76998119999917,8687.0098818,8042.7892867,9235.9740883,1193.1848015999994,9516.182843300003,6502.515432300001,13290.192396299999,6787.676963999998,8405.714668066668,7918.473761099999,8659.044812,740.571050900001,7833.7943669000015,7370.6440377,8079.8765313,709.2324936000005
2023-07-08 13:00:00-05:00,8783.009735666667,8676.0924586,8863.8754311,187.78297249999923,8501.053669,8042.7892867,8782.2662704,739.4769836999994,9676.227305633334,6502.515432300001,13290.192396299999,6787.676963999998,8684.836981466668,8639.6254311,8755.840701300001,116.21527020000212,8016.404274700001,7918.473761099999,8079.8765313,161.4027702000012
2023-07-08 14:00:00-05:00,8953.248232766668,8676.0924586,9374.5909224,698.4984638000005,8774.749050466668,8678.1054499,8863.8754311,185.76998119999917,10189.651923766667,8042.7892867,13290.192396299999,5247.403109599999,7972.466981866669,6502.515432300001,8755.840701300001,2253.325269000001,8212.6585745,7918.473761099999,8639.6254311,721.1516700000002
2023-07-08 15:00:00-05:00,9003.484223633333,8676.0924586,9374.5909224,698.4984638000005,8783.680732766668,8678.1054499,8863.8754311,185.76998119999917,8687.0098818,8042.7892867,9235.9740883,1193.1848015999994,9516.182843300003,6502.515432300001,13290.192396299999,6787.676963999998,8405.714668066668,7918.473761099999,8659.044812,740.571050900001
2023-07-08 16:00:00-05:00,9068.872190933334,8872.256360500001,9374.5909224,502.33456189999924,8783.009735666667,8676.0924586,8863.8754311,187.78297249999923,8501.053669,8042.7892867,8782.2662704,739.4769836999994,9676.227305633334,6502.515432300001,13290.192396299999,6787.676963999998,8684.836981466668,8639.6254311,8755.840701300001,116.21527020000212
2023-07-08 17:00:00-05:00,8964.514852466667,8872.256360500001,9061.518907,189.26254649999828,8953.248232766668,8676.0924586,9374.5909224,698.4984638000005,8774.749050466668,8678.1054499,8863.8754311,185.76998119999917,10189.651923766667,8042.7892867,13290.192396299999,5247.403109599999,7972.466981866669,6502.515432300001,8755.840701300001,2253.325269000001
