timestamp_ccentral,turbidity_pnwa_mean_load_1_3,turbidity_pnwa_min_load_1_3,turbidity_pnwa_max_load_1_3,turbidity_pnwa_max_min_load_1_3,turbidity_pnwa_mean_load_4_6,turbidity_pnwa_min_load_4_6,turbidity_pnwa_max_load_4_6,turbidity_pnwa_max_min_load_4_6,turbidity_pnwa_mean_load_7_9,turbidity_pnwa_min_load_7_9,turbidity_pnwa_max_load_7_9,turbidity_pnwa_max_min_load_7_9,turbidity_pnwa_mean_load_10_12,turbidity_pnwa_min_load_10_12,turbidity_pnwa_max_load_10_12,turbidity_pnwa_max_min_load_10_12,turbidity_pnwa_mean_load_13_15,turbidity_pnwa_min_load_13_15,turbidity_pnwa_max_load_13_15,turbidity_pnwa_max_min_load_13_15
2021-05-30 05:00:00-05:00,634.0236666666666,554.5108199999999,736.9625,182.45168000000012,831.4626733333333,657.6147,952.51104,294.89634,932.818848888889,908.979,950.8881866666667,41.90918666666664,964.6298733333333,919.0679999999999,995.7198266666668,76.65182666666692,1020.8092,983.1588,1077.8016,94.64279999999997
2021-05-30 06:00:00-05:00,674.376711111111,610.59768,736.9625,126.36482000000001,698.7959333333333,554.5108199999999,884.2622800000001,329.7514600000003,933.3598000000001,908.979,952.51104,43.53203999999994,949.6859933333332,919.0679999999999,979.1017933333331,60.03379333333328,1024.9962088888888,995.7198266666668,1077.8016,82.08177333333322
2021-05-30 07:00:00-05:00,713.9250844444445,675.5699533333333,736.9625,61.3925466666667,607.5744,554.5108199999999,657.6147,103.10388000000012,925.1208933333334,884.2622800000001,952.51104,68.24875999999983,926.3117288888889,908.979,950.8881866666667,41.90918666666664,992.0962733333332,979.1017933333331,1001.4671999999999,22.365406666666786
2021-05-30 08:00:00-05:00,679.8299644444445,634.67714,729.2428,94.56565999999998,634.0236666666666,554.5108199999999,736.9625,182.45168000000012,831.4626733333333,657.6147,952.51104,294.89634,932.818848888889,908.979,950.8881866666667,41.90918666666664,964.6298733333333,919.0679999999999,995.7198266666668,76.65182666666692
2021-05-30 09:00:00-05:00,674.6460466666667,634.67714,729.2428,94.56565999999998,674.376711111111,610.59768,736.9625,126.36482000000001,698.7959333333333,554.5108199999999,884.2622800000001,329.7514600000003,933.3598000000001,908.979,952.51104,43.53203999999994,949.6859933333332,919.0679999999999,979.1017933333331,60.03379333333328
2021-05-30 10:00:00-05:00,652.0417044444445,634.67714,661.4297733333333,26.75263333333328,713.9250844444445,675.5699533333333,736.9625,61.3925466666667,607.5744,554.5108199999999,657.6147,103.10388000000012,925.1208933333334,884.2622800000001,952.51104,68.24875999999983,926.3117288888889,908.979,950.8881866666667,41.90918666666664
2021-05-30 11:00:00-05:00,755.2814133333331,660.0182,944.3962666666665,284.37806666666654,679.8299644444445,634.67714,729.2428,94.56565999999998,634.0236666666666,554.5108199999999,736.9625,182.45168000000012,831.4626733333333,657.6147,952.51104,294.89634,932.818848888889,908.979,950.8881866666667,41.90918666666664
2021-05-30 12:00:00-05:00,850.1306799999999,661.4297733333333,944.5659999999999,283.13622666666663,674.6460466666667,634.67714,729.2428,94.56565999999998,674.376711111111,610.59768,736.9625,126.36482000000001,698.7959333333333,554.5108199999999,884.2622800000001,329.7514600000003,933.3598000000001,908.979,952.51104,43.53203999999994
2021-05-30 13:00:00-05:00,992.4018777777777,944.3962666666665,1088.2433666666668,143.8471000000003,652.0417044444445,634.67714,661.4297733333333,26.75263333333328,713.9250844444445,675.5699533333333,736.9625,61.3925466666667,607.5744,554.5108199999999,657.6147,103.10388000000012,925.1208933333334,884.2622800000001,952.51104,68.24875999999983
2021-05-30 14:00:00-05:00,1022.1385666666666,944.5659999999999,1088.2433666666668,143.6773666666669,755.2814133333331,660.0182,944.3962666666665,284.37806666666654,679.8299644444445,634.67714,729.2428,94.56565999999998,634.0236666666666,554.5108199999999,736.9625,182.45168000000012,831.4626733333333,657.6147,952.51104,294.89634
2021-05-30 15:00:00-05:00,1013.1945911111112,917.7340733333334,1088.2433666666668,170.5092933333334,850.1306799999999,661.4297733333333,944.5659999999999,283.13622666666663,674.6460466666667,634.67714,729.2428,94.56565999999998,674.376711111111,610.59768,736.9625,126.36482000000001,698.7959333333333,554.5108199999999,884.2622800000001,329.7514600000003
2021-05-30 16:00:00-05:00,950.9140688888888,901.4017999999999,1033.6063333333334,132.20453333333353,992.4018777777777,944.3962666666665,1088.2433666666668,143.8471000000003,652.0417044444445,634.67714,661.4297733333333,26.75263333333328,713.9250844444445,675.5699533333333,736.9625,61.3925466666667,607.5744,554.5108199999999,657.6147,103.10388000000012
2021-05-30 17:00:00-05:00,885.5346466666666,837.4680666666667,917.7340733333334,80.26600666666673,1022.1385666666666,944.5659999999999,1088.2433666666668,143.6773666666669,755.2814133333331,660.0182,944.3962666666665,284.37806666666654,679.8299644444445,634.67714,729.2428,94.56565999999998,634.0236666666666,554.5108199999999,736.9625,182.45168000000012
2021-05-30 18:00:00-05:00,868.5490688888889,837.4680666666667,901.4017999999999,63.93373333333318,1013.1945911111112,917.7340733333334,1088.2433666666668,170.5092933333334,850.1306799999999,661.4297733333333,944.5659999999999,283.13622666666663,674.6460466666667,634.67714,729.2428,94.56565999999998,674.376711111111,610.59768,736.9625,126.36482000000001
2021-05-30 19:00:00-05:00,888.8593088888889,837.4680666666667,962.33252,124.86445333333336,950.9140688888888,901.4017999999999,1033.6063333333334,132.20453333333353,992.4018777777777,944.3962666666665,1088.2433666666668,143.8471000000003,652.0417044444445,634.67714,661.4297733333333,26.75263333333328,713.9250844444445,675.5699533333333,736.9625,61.3925466666667
2021-05-30 20:00:00-05:00,905.6282866666667,866.7773400000001,962.33252,95.55517999999995,885.5346466666666,837.4680666666667,917.7340733333334,80.26600666666673,1022.1385666666666,944.5659999999999,1088.2433666666668,143.6773666666669,755.2814133333331,660.0182,944.3962666666665,284.37806666666654,679.8299644444445,634.67714,729.2428,94.56565999999998
