,turbidity_pnwa_mean_1_3,turbidity_pnwa_min_1_3,turbidity_pnwa_max_1_3,turbidity_pnwa_max_min_1_3,turbidity_pnwa_mean_4_6,turbidity_pnwa_min_4_6,turbidity_pnwa_max_4_6,turbidity_pnwa_max_min_4_6,turbidity_pnwa_mean_7_9,turbidity_pnwa_min_7_9,turbidity_pnwa_max_7_9,turbidity_pnwa_max_min_7_9,turbidity_pnwa_mean_10_12,turbidity_pnwa_min_10_12,turbidity_pnwa_max_10_12,turbidity_pnwa_max_min_10_12,turbidity_pnwa_mean_13_15,turbidity_pnwa_min_13_15,turbidity_pnwa_max_13_15,turbidity_pnwa_max_min_13_15,turbidity_pnwa_mean_load_1_3,turbidity_pnwa_min_load_1_3,turbidity_pnwa_max_load_1_3,turbidity_pnwa_max_min_load_1_3,turbidity_pnwa_mean_load_4_6,turbidity_pnwa_min_load_4_6,turbidity_pnwa_max_load_4_6,turbidity_pnwa_max_min_load_4_6,turbidity_pnwa_mean_load_7_9,turbidity_pnwa_min_load_7_9,turbidity_pnwa_max_load_7_9,turbidity_pnwa_max_min_load_7_9,turbidity_pnwa_mean_load_10_12,turbidity_pnwa_min_load_10_12,turbidity_pnwa_max_load_10_12,turbidity_pnwa_max_min_load_10_12,turbidity_pnwa_mean_load_13_15,turbidity_pnwa_min_load_13_15,turbidity_pnwa_max_load_13_15,turbidity_pnwa_max_min_load_13_15,turbidity_wmth_mean_1_3,turbidity_wmth_min_1_3,turbidity_wmth_max_1_3,turbidity_wmth_max_min_1_3,turbidity_wmth_mean_4_6,turbidity_wmth_min_4_6,turbidity_wmth_max_4_6,turbidity_wmth_max_min_4_6,turbidity_wmth_mean_7_9,turbidity_wmth_min_7_9,turbidity_wmth_max_7_9,turbidity_wmth_max_min_7_9,turbidity_wmth_mean_10_12,turbidity_wmth_min_10_12,turbidity_wmth_max_10_12,turbidity_wmth_max_min_10_12,turbidity_wmth_mean_13_15,turbidity_wmth_min_13_15,turbidity_wmth_max_13_15,turbidity_wmth_max_min_13_15,turbidity_wmth_mean_load_1_3,turbidity_wmth_min_load_1_3,turbidity_wmth_max_load_1_3,turbidity_wmth_max_min_load_1_3,turbidity_wmth_mean_load_4_6,turbidity_wmth_min_load_4_6,turbidity_wmth_max_load_4_6,turbidity_wmth_max_min_load_4_6,turbidity_wmth_mean_load_7_9,turbidity_wmth_min_load_7_9,turbidity_wmth_max_load_7_9,turbidity_wmth_max_min_load_7_9,turbidity_wmth_mean_load_10_12,turbidity_wmth_min_load_10_12,turbidity_wmth_max_load_10_12,turbidity_wmth_max_min_load_10_12,turbidity_wmth_mean_load_13_15,turbidity_wmth_min_load_13_15,turbidity_wmth_max_load_13_15,turbidity_wmth_max_min_load_13_15,dschrg_pnwa_mean_1_3,dschrg_pnwa_min_1_3,dschrgpnwa_max_1_3,dschrgpnwa_max_min_1_3,dschrg_pnwa_mean_4_6,dschrg_pnwa_min_4_6,dschrgpnwa_max_4_6,dschrgpnwa_max_min_4_6,dschrg_pnwa_mean_7_9,dschrg_pnwa_min_7_9,dschrgpnwa_max_7_9,dschrgpnwa_max_min_7_9,dschrg_pnwa_mean_10_12,dschrg_pnwa_min_10_12,dschrgpnwa_max_10_12,dschrgpnwa_max_min_10_12,dschrg_pnwa_mean_13_15,dschrg_pnwa_min_13_15,dschrgpnwa_max_13_15,dschrgpnwa_max_min_13_15,dschrg_wmth_mean_1_3,dschrg_wmth_min_1_3,dschrgwmth_max_1_3,dschrgwmth_max_min_1_3,dschrg_wmth_mean_4_6,dschrg_wmth_min_4_6,dschrgwmth_max_4_6,dschrgwmth_max_min_4_6,dschrg_wmth_mean_7_9,dschrg_wmth_min_7_9,dschrgwmth_max_7_9,dschrgwmth_max_min_7_9,dschrg_wmth_mean_10_12,dschrg_wmth_min_10_12,dschrgwmth_max_10_12,dschrgwmth_max_min_10_12,dschrg_wmth_mean_13_15,dschrg_wmth_min_13_15,dschrgwmth_max_13_15,dschrgwmth_max_min_13_15
turbidity_wmth_mean_load_4_6,0.19121272369919823,0.195068641149713,0.18116214117154833,0.13036949446430746,0.19665443435845475,0.2027482342737768,0.18315077541479274,0.13020649449473679,0.19302579766179875,0.19642896902110876,0.18127841130057135,0.12965512822737763,0.20067279715774292,0.1999963655839531,0.18947407254321302,0.1376604445262692,0.20802656277990478,0.20697960383429528,0.19705312030124575,0.14480814545617257,0.20852216278746033,0.23744666703881895,0.18612545903445746,0.11133972937370683,0.2150557698679916,0.24896449497838002,0.18782423050645597,0.1103536943031529,0.210387415487529,0.2387916536240637,0.1862043080651646,0.11079984758301081,0.21669730162358974,0.24167818040070846,0.19278929007612933,0.11708560382862106,0.2221943686170909,0.24748860797311262,0.19864667319177026,0.12323523243420482,0.9385986435646568,0.9325790562894641,0.9414049322105648,0.5599561172974348,0.9473968675484159,0.9439013083499246,0.9474717773231758,0.5276119435443031,0.9401827335522994,0.9395505463985466,0.9379469199243209,0.4874672937040744,0.9298502561729781,0.9287808958330578,0.9277687903231538,0.48604676231305066,0.9195478565905644,0.9180916330430712,0.918013402938608,0.4871691058795278,0.9927800947904946,0.9892488988605134,0.9934048932700031,0.6467956274937854,1.0,0.9985191304363565,0.9984874674537584,0.6198713981481793,0.9927795519154291,0.9936513277138462,0.9893004711892066,0.5830943405341418,0.9826358687195661,0.9830056662012774,0.9793214657986972,0.5816738472834997,0.9720857176665025,0.9720346736980154,0.9693694284158574,0.5828017907024889,0.4443421379638242,0.4472541223330762,0.4397319029033428,-0.20807388509139566,0.4443980972466238,0.4471948070129338,0.4398696096128955,-0.20658846373111378,0.444355973539316,0.44715696060649496,0.4398240301792733,-0.20666620425667628,0.4443655429496424,0.44716782548632,0.4398830095383544,-0.2068671257337134,0.4442727676195096,0.4470591893351013,0.43977877572962387,-0.20765178762533948,0.32768937361606126,0.32808026907865423,0.32736499460489127,0.14071509233629967,0.325044135491699,0.32531863053570176,0.32483621343670194,0.1490537182720844,0.326001399716539,0.3261823441397631,0.3258916505586247,0.15848138069648257,0.3260283873205787,0.3261432670659133,0.32599119108275026,0.1651740047537375,0.325863327156333,0.3258953104526728,0.3259140186851891,0.17278506974700594
turbidity_wmth_min_load_4_6,0.1886881349777695,0.19279451573569897,0.17852316071485638,0.1281764273486086,0.19505689850939803,0.20109400580625209,0.18193943448844055,0.1295007131884988,0.19173475652451,0.19550235501588872,0.17988434304298279,0.12835829970011503,0.19921839424636542,0.19834545639354983,0.1884451241994688,0.13720707528759468,0.20622982181046368,0.20557331661979328,0.19493723038905142,0.14284179997059412,0.20628258412734854,0.2353979156374776,0.18375628999540797,0.10936910389902385,0.21355348870970361,0.2472716037182451,0.18671638715600428,0.10982335211182048,0.20908310251258594,0.23773574420507895,0.18482889950870462,0.1095830915130245,0.2151457198036523,0.23992322496600094,0.19163860107260222,0.11656409102692815,0.22035537951969203,0.24592042919768642,0.19655804345104405,0.12136896271028946,0.9410777010999469,0.9351445119184545,0.9438114481251024,0.560158291628955,0.9470654596485728,0.9467871334348833,0.9444374688043213,0.48590364645474965,0.9373263760781294,0.9368175096924652,0.9349016787800519,0.48373498205645954,0.9267580255647331,0.9258785387975057,0.9245044302641497,0.48186091374273,0.9164082419345131,0.9149872885087946,0.914833554927914,0.48496848346322846,0.9936518029365449,0.9902173185399649,0.994211913941536,0.6461368565480076,0.9985191304363565,1.0,0.9945264294321099,0.5783005317932268,0.9892480935758121,0.9902165879590142,0.9855841175570439,0.5787625904854451,0.9789402513994874,0.979461954181853,0.975489741358226,0.5772245710383973,0.9683512018005146,0.9683258735574941,0.9655914902089208,0.5799589300338707,0.4428084838528659,0.4456948886454161,0.4382236661472294,-0.20714907800584342,0.44285790115224755,0.4456300744520527,0.4383637942483566,-0.2055973419916502,0.4428252992924854,0.44560945873382235,0.43831562058784945,-0.20584038633506174,0.44279512245592145,0.44562940283318747,0.4382887432902297,-0.2068080976075789,0.4426598066680626,0.4454262457563441,0.43818788406504405,-0.20676853907923787,0.3261983936532413,0.326589809188463,0.3258734157421591,0.13987066599842554,0.3235503678958111,0.3238266073669244,0.32334607649561103,0.1483546954769456,0.32451527862169766,0.3246993881921518,0.3244012750105804,0.15734855101822573,0.32453812681572625,0.3246491970868698,0.3245051666220145,0.16476384244318604,0.32436063350442323,0.3243838322037452,0.3244197202705146,0.17279805229234121
turbidity_wmth_max_load_4_6,0.19390596213715044,0.19796078367343822,0.18351826170141303,0.13188102145715647,0.197947391808916,0.20383314002810507,0.18416175539321292,0.13094221497255634,0.1942106355060622,0.19711488331963833,0.1826044916524655,0.1309890676312935,0.20190105354554,0.2013268840354646,0.1903775032777373,0.1381204948446002,0.20885296045822152,0.20759916860522354,0.19797494088775933,0.1456613395218538,0.2105754361939495,0.239584233493684,0.18799076328652872,0.1125931288018129,0.2160548098383339,0.24985607706798607,0.18855678727582473,0.11082676988019302,0.21135460133858575,0.23929160772157532,0.18735005059808815,0.1120270363071778,0.21784420682629976,0.2428547510824953,0.19368240791606225,0.1175956849720764,0.22298477093043542,0.248077398977503,0.1995371317651271,0.12407491239445155,0.9334406840427599,0.9272718157400535,0.936376420153033,0.5591721257988661,0.9445065817434839,0.9383341704403546,0.9477331883016452,0.5672266013763452,0.940029752076065,0.939307090001654,0.9379393045915769,0.4890604674396274,0.9299499710477946,0.9286152183164416,0.9281574402650242,0.4900072844117186,0.919823065923679,0.9183485349869754,0.9183405966840257,0.4878189487397691,0.989301275913387,0.9855851976828348,0.9900642097997944,0.6470424640377653,0.9984874674537584,0.9945264294321099,1.0,0.6603767716081907,0.9934043972713986,0.994211480654265,0.9900634622993869,0.5850258960350645,0.9834404445788388,0.9835432631592441,0.9804042539620721,0.5862642779623312,0.9730587372581181,0.9729992710654565,0.9703991805188824,0.5839094678899082,0.444253644719384,0.44718387832594536,0.4396313386827762,-0.2082947838377258,0.4443286643098463,0.44714389139052185,0.4397767961361554,-0.206909337676491,0.4442785027680028,0.4470936775565773,0.4397333304359419,-0.20686641357168467,0.4443320771311123,0.44710404284750277,0.43989531771717094,-0.2062321745368209,0.44429436642734565,0.44709887319328695,0.4397875759208907,-0.20791426851385006,0.328305696063978,0.32869753935145574,0.3279807764459261,0.14097314187041854,0.3256696796645072,0.32594405483543815,0.32545716448062284,0.14917280656371748,0.3266091406637454,0.3267881401360739,0.3265020259971119,0.15901718817590704,0.3266384451170282,0.32675740265958547,0.32659719799502424,0.1651152604974273,0.3264799979519001,0.3265209346763229,0.32652156021639084,0.17226223674096514
turbidity_wmth_max_min_load_4_6,0.15660777459473968,0.158734776860805,0.14862393929535425,0.10762651942570127,0.14246635036405278,0.14500709127446548,0.1292091891558663,0.09087975430910658,0.13720462090321528,0.132823979644598,0.13180733746938275,0.09940482989367973,0.1434148174028884,0.1451959168562,0.13096314073282864,0.09152468842822867,0.1472675458690503,0.14222886267181267,0.1435350088450267,0.10978273700867335,0.1602580073033243,0.17734902826747626,0.14594224243639678,0.09232338450386592,0.15082929968979508,0.17222455211585147,0.12918538117041428,0.0753710322854728,0.1462948377197013,0.15837457262933619,0.13330607064516686,0.08640096718381898,0.15333927941645645,0.17039558481860784,0.13379302817650257,0.07973801314384467,0.15600888846196417,0.16807576373259517,0.14407757072732016,0.09568701462497142,0.5248018150417935,0.5192770218154047,0.5280766353789139,0.3401711303214179,0.5681841440463414,0.5219901370944103,0.6122648959991414,0.9367363291324208,0.6031937037079227,0.6012084425481207,0.6042976692456093,0.34198274216433155,0.6004304837656623,0.5963298310699826,0.602630789946456,0.36283472197779626,0.5957284518032808,0.5944277752502687,0.5954705847699406,0.3234084731231417,0.5831119609381078,0.5787804244637302,0.585043414297247,0.4083364568486234,0.6198713981481793,0.5783005317932268,0.6603767716081907,1.0,0.6467814873610085,0.6461226817356206,0.6470283370772121,0.40831779880647956,0.6430493986573619,0.6401029248005256,0.6441414670946822,0.42902952988834847,0.6380764429460442,0.6377941878687085,0.6371446714003967,0.3909839314292054,0.28371993850771404,0.2858363381539678,0.2806075288224931,-0.13637058070539498,0.2839459047847861,0.28598596976725993,0.28073204351681835,-0.1367044886590596,0.2837894013008086,0.2857434286702901,0.28073874574941854,-0.13463498780315802,0.28442134177004014,0.2856820197224107,0.2821883414821506,-0.12280041876522219,0.28509489750603983,0.28709274327113193,0.2820723313115604,-0.13613504943849355,0.21903009427225442,0.21927651200178674,0.21882873078159223,0.09547081997378763,0.21748480689116967,0.2176418056828534,0.21729372260983149,0.09852177860843388,0.2178746085125465,0.21794904382494362,0.2178575982049708,0.11074281583526376,0.21793385334726942,0.21806440713037065,0.2178486849665989,0.10506072883741494,0.2179668578651782,0.218119750634375,0.21786672946613378,0.10312018451562538
turbidity_wmth_mean_load_7_9,0.1852407354486574,0.18963005186475415,0.17585500963073902,0.1264070721070065,0.19287295623999023,0.2006450560796141,0.17903512055311865,0.12606446839488405,0.18869119675616813,0.19374552075908644,0.17697859222032278,0.1255650940994274,0.19604620656215216,0.19729744905975716,0.18449127647411165,0.13270668387465315,0.20213564874800885,0.20376434628282566,0.19035369661572654,0.13795843773255906,0.20391765054114525,0.23342087207310847,0.18187662005506164,0.1080192551611155,0.21198094217549804,0.2473026563583139,0.18435579989828438,0.10675303491342686,0.20666818601346462,0.2365470612569942,0.1823754937460819,0.10703492530906908,0.21288098464369734,0.23954512172005607,0.18856550763091726,0.1127390418403017,0.2175229234621207,0.24517120052795288,0.19304420001674324,0.11719878416138142,0.9266230319613558,0.9203249355991584,0.9297072507333738,0.5574862119815921,0.9385939031016445,0.9325738116515463,0.9414004271239171,0.5599380052133387,0.9473928578679423,0.9438969953255525,0.9474677827283056,0.5275912095271854,0.9401781186468331,0.9395458678018594,0.9379421244504663,0.4874451073987063,0.9298447805654491,0.9287753262313584,0.9277631454542142,0.48602425556826145,0.9826371757971847,0.9789418309716941,0.9834416913539492,0.6430637543994452,0.9927795519154291,0.9892480935758121,0.9934043972713986,0.6467814873610085,1.0,0.9985190200594676,0.9984873538318132,0.6198557594593093,0.9927790083916822,0.9936508518535827,0.989299665588699,0.5830767672289882,0.9826345601241335,0.9830043902409994,0.9793199069782057,0.5816561621062277,0.4443532779651562,0.44728888595820376,0.4396989949715563,-0.2084218153799361,0.4443852793612545,0.447194614528127,0.4398266365673789,-0.2068641212715046,0.44431357460761134,0.4471517039528722,0.43972445692958656,-0.20713452067618543,0.4443054533905613,0.4471082107800141,0.43981926215570427,-0.20668474577986765,0.4443633595196298,0.44714670559963754,0.4398491292381058,-0.20770205238396716,0.329162171571938,0.3296549564758646,0.3287328045194798,0.13267069991684446,0.3275977286914503,0.32798875090851365,0.32727323061161756,0.140630096649178,0.32495227851838154,0.3252268476480359,0.32474429749639405,0.14897848384883927,0.32590967954081157,0.3260907043155715,0.3257998665543829,0.15840098770111521,0.32593668364369804,0.32605164713200124,0.3258994294500068,0.16509131633794502
turbidity_wmth_min_load_7_9,0.18402784707707906,0.18936463970788842,0.17415099072867413,0.1243676887528564,0.1902383664575077,0.19824170998286447,0.17628945693749548,0.12379696248751294,0.18751576147791293,0.1924801920937634,0.1758965727672038,0.12483888464191863,0.194759246575541,0.19567773028065105,0.18345528171530165,0.13222808031398403,0.20052436865705497,0.20163653643120846,0.1890929722303529,0.13743706370150566,0.20272595946716573,0.23293113721517203,0.18030166602123254,0.10621345221856025,0.20963518209879772,0.2451259346872725,0.1818935084736045,0.10472223438183524,0.20549479950986507,0.2351865558522528,0.18136010331581845,0.10646347952846724,0.21161346543965537,0.2379886025377627,0.1875205752496719,0.11224430128664205,0.21583043501564744,0.24300652703991135,0.19168742032574118,0.11661868376888981,0.9285592822161173,0.9224279194166646,0.9313996594401632,0.5556047788408192,0.9410732051789233,0.9351395177201584,0.9438071816588078,0.5601402094013959,0.947061461008975,0.9467830931433006,0.944433263201132,0.485880723542871,0.9373215661710904,0.9368126461982104,0.9348966733326307,0.4837126382513443,0.9267523379506307,0.9258727729731187,0.9244985597253012,0.4818382262583508,0.9830069406917619,0.9794634898141144,0.9835444975246743,0.6401174358600903,0.9936513277138462,0.9902165879590142,0.994211480654265,0.6461226817356206,0.9985190200594676,1.0,0.994526020200789,0.5782826941486962,0.9892472874557909,0.990215856524689,0.9855830363883417,0.5787448039032883,0.9789386701993598,0.9794604169482457,0.9754879005663672,0.5772066664841689,0.4427855100149414,0.44570809202253425,0.43814828547307055,-0.20765900276509552,0.4428187430682449,0.4456004510004189,0.43828962833440366,-0.20587806311169682,0.4427425001872323,0.4455585548022236,0.43818629941057563,-0.20616671604529824,0.442744569020248,0.44552822926396396,0.43828039989259376,-0.20583059311319235,0.4427608602870688,0.44557558166572225,0.43822247114328067,-0.20762661841655933,0.32768884052116665,0.32817892497284595,0.32726195274990344,0.1321257684740447,0.32610690715339985,0.32649844939948935,0.32578181018213015,0.1397858908314024,0.32345866900684056,0.3237349828402028,0.3232543194404886,0.148279665116248,0.32442371817986126,0.32460790865434386,0.32430964993923234,0.15726833668514947,0.3244465820944226,0.32455773524623227,0.32441356487173745,0.16468141381142792
turbidity_wmth_max_load_7_9,0.1858382088691959,0.1893433064907643,0.1770500548110514,0.12808231545452786,0.19572671153874122,0.2036987195946894,0.18152577080724822,0.12768806242273972,0.18954376723910774,0.19442969084753847,0.17765524905392818,0.1260742280253335,0.19723272464059866,0.19869483679751698,0.18541379461770222,0.13315626094426578,0.2035468813582511,0.20515598236830207,0.19173744229702758,0.13900647099341606,0.20436043255802788,0.2331357270564968,0.18282974260075416,0.10944256941331242,0.2141778257268101,0.24958524234638768,0.18633953625724053,0.10810503652446464,0.20733364541399096,0.2371191626513781,0.1828657324205257,0.10735851267320838,0.21380541480703508,0.24055820541452344,0.1893227475981493,0.11316276874394901,0.218821366120392,0.2463978595128086,0.1943450197158587,0.11822324558627297,0.9217036610900154,0.9152547907076486,0.925059722233827,0.5578791655117736,0.9334355138276668,0.9272661315889628,0.93637149532985,0.5591539705301521,0.9445023300327421,0.9383293980378971,0.9477292114991475,0.567207985431475,0.9400251205854955,0.9393023876070173,0.9379345044458003,0.4890383617587608,0.9299444994914126,0.9286096310333606,0.928151823309093,0.48998498446583766,0.9793230227346233,0.9754915801756301,0.9804057296859806,0.6441557645930089,0.9893004711892066,0.9855841175570439,0.9900634622993869,0.6470283370772121,0.9984873538318132,0.994526020200789,1.0,0.6603632938482769,0.9934039006195109,0.9942110467615393,0.990062713891916,0.5850084242821322,0.9834391961989626,0.9835420272482975,0.9804027762607951,0.5862468366877311,0.4442891869827906,0.4472341630629585,0.4396276877613427,-0.20853712333126265,0.44432278288253424,0.44715447687335597,0.4397476166505399,-0.20716383353084628,0.4442659595884989,0.44711988995670376,0.43965575126661716,-0.20742120987085175,0.4442478362049303,0.44706825435465364,0.4397451673541989,-0.20694658781023115,0.4443527767057265,0.4471054545306733,0.439885141962763,-0.20706548824953655,0.32976048844771655,0.3302578755738851,0.3293252826890035,0.13250426679709668,0.32821413211205447,0.3286061022159148,0.3278890934714536,0.14088814244793843,0.3255779047252228,0.32585235390246087,0.3253653296874236,0.14909755700027139,0.3265174985496604,0.3266965778517355,0.32641032071640563,0.1589368197772461,0.3265468197572664,0.32666586169244943,0.3265055140011107,0.16503253607947393
turbidity_wmth_max_min_load_7_9,0.12745172381307487,0.11657638060577641,0.1297822268530791,0.10539848802120964,0.15972224132688054,0.16441382681529151,0.14917392554755715,0.10641013540757462,0.13128356904915,0.13373692387208644,0.1220377056332315,0.0865143915117481,0.13919400066529944,0.1439643423690078,0.1282428645616866,0.08869422419719451,0.1469942820359972,0.15152290930187398,0.13702345429740545,0.09686453744923126,0.13761868259204157,0.145181857104253,0.13070502173832868,0.09045189725759374,0.16436650962692834,0.18560144216392352,0.14651709885632455,0.09072002550196805,0.140904471910576,0.15993400469772018,0.12344895270202663,0.07255451619579295,0.1474071368045611,0.16658748586840366,0.12953999506473665,0.07629947224987768,0.1561859818382557,0.17603606029965238,0.13872442270516114,0.08430221959777631,0.5231154529696261,0.516828833795394,0.5289056447093421,0.36279224653525344,0.5247803850513162,0.5192552927731057,0.5280553952967687,0.34015076456386334,0.5681653711270619,0.5219686047082099,0.6122488022395282,0.9367343249151358,0.6031770161272456,0.601191630877523,0.6042810510167478,0.3419622664886051,0.600413608535681,0.5963127058192994,0.6026140506280627,0.36281473726249674,0.5816914957139051,0.5772424392442276,0.5862816822371572,0.42904751517600054,0.5830943405341418,0.5787625904854451,0.5850258960350645,0.40831779880647956,0.6198557594593093,0.5782826941486962,0.6603632938482769,1.0,0.6467672510503031,0.6461084110831872,0.6470141139564948,0.4082991086391068,0.6430349461138865,0.6400883169859398,0.6441270728994244,0.42901146357338554,0.2846014247212406,0.2865763512556256,0.2815548949414883,-0.1348105977727092,0.2846211144662973,0.2867225507036981,0.2814728612693052,-0.13686350990078014,0.2847244399544188,0.2867533969640846,0.28149795972934355,-0.13679965140458342,0.284569376140489,0.286569716717118,0.28151956222269664,-0.13552127992908997,0.2852656181225975,0.28652103773360416,0.2830149508537546,-0.1236588772264496,0.21967189351606536,0.22003325645182653,0.2193418489294904,0.08500624551868961,0.21896723078725822,0.21921372185303,0.2187657987105027,0.09541405445580507,0.2174218668696289,0.21757890507791092,0.2172307378679863,0.098471022054719,0.21781168955827224,0.21788616472084468,0.2177946511432589,0.110689059674067,0.21787094559973247,0.21800155957194436,0.21778573120278866,0.10500459803101946
turbidity_wmth_mean_load_10_12,0.17764157974553837,0.18452196637577467,0.1678105211649254,0.11877683535263296,0.18692243202677603,0.19523163474270971,0.17383585573514923,0.1221980716395419,0.18441021465122198,0.19138859353934112,0.17249620003912158,0.12107638533293377,0.19087147853535974,0.19354041819877954,0.17924820291078186,0.12797110373967993,0.19848825219119937,0.2009167162418291,0.1867100297131658,0.13478720617749057,0.1977089044410949,0.2292586323697466,0.17519627348547706,0.10155765479725667,0.20732415415111913,0.24319525655365604,0.18015796422288205,0.10351849764953287,0.20316738346294397,0.23459064211470984,0.17857820746458103,0.10314898693412741,0.20841706356460413,0.2364534025696551,0.18387699760071188,0.10832359446432811,0.2144528142501826,0.24278749400538666,0.18991931340685955,0.11444039631297685,0.9145385797496868,0.908159866249671,0.9178225715417286,0.5530462846068197,0.9266172967500003,0.9203186785009717,0.929701772533751,0.5574679472107104,0.9385891569465019,0.9325685593905161,0.9413959202263287,0.5599189553552603,0.9473888437385056,0.9438926790443656,0.9474637804768115,0.5275711724925449,0.9401734976324249,0.939541183380705,0.9379373235921437,0.4874226759510019,0.9720878213139323,0.9683535785400861,0.973060768004765,0.6380910812697871,0.9826358687195661,0.9789402513994874,0.9834404445788388,0.6430493986573619,0.9927790083916822,0.9892472874557909,0.9934039006195109,0.6467672510503031,1.0,0.9985189095159648,0.9984872400820225,0.6198401674782574,0.9927784642212725,0.9936503754395223,0.9892988589890873,0.5830591571892163,0.4440269407485087,0.4469537833165083,0.4393468013736443,-0.2081645452538681,0.44411262957029146,0.44694984780711483,0.4395070983885961,-0.20717843158057897,0.4440055363836755,0.4468554544827131,0.4393915953742892,-0.2072617120790144,0.4439676296068706,0.4468111971479008,0.4394273632382515,-0.20706163993212398,0.4440110021180322,0.44679065778403937,0.43949126958848134,-0.20740318842488042,0.3304041855765177,0.33097301735027157,0.3298971218993812,0.1266591815131768,0.32907066547532454,0.32956359664058527,0.3286411595716909,0.13258485523313257,0.3275061266067364,0.32789724472203047,0.32718154776848996,0.1405539866694946,0.3248604597114157,0.325135128322146,0.32465239453001665,0.14889720748441929,0.32581795751812054,0.3259990800277483,0.3257080716235803,0.15831759434800846
turbidity_wmth_min_load_10_12,0.176449277037131,0.1829488928436374,0.16694397981422637,0.11848485232545478,0.18575626438159368,0.1949785965349208,0.17223076433572418,0.1203010788296691,0.18192631563561487,0.1890810794236762,0.1697542523030222,0.11877462238126915,0.18977550751852873,0.19236292984367964,0.17830269834573537,0.1273776488922821,0.19746415596530167,0.1996595650241661,0.1858694823027398,0.1343581876404142,0.19657585887311857,0.2277810528332922,0.17433862265421096,0.10126238635595611,0.20618606976045498,0.2427308573587511,0.17868462730179158,0.10185312747034239,0.2009731364691398,0.23255515096791415,0.1761405211511799,0.10108452554896721,0.20733679383462406,0.2352069721465226,0.18299098902406746,0.10786240275097142,0.2134522864072233,0.2415721576900314,0.18908530798067652,0.11402014456871593,0.9159836695829474,0.9096293903200319,0.919246391561924,0.553493192810621,0.9285537491650483,0.9224218772912992,0.9313943631977347,0.5555864347817,0.9410687028583876,0.935134514636213,0.9438029133378751,0.5601211939076305,0.9470574569978785,0.9467790495190461,0.9444290486669186,0.48585851922230855,0.9373167488855971,0.9368077756576977,0.9348916611958116,0.4836900484538457,0.9720367736307017,0.9683282445463209,0.9730012989236432,0.6378088387261862,0.9830056662012774,0.979461954181853,0.9835432631592441,0.6401029248005256,0.9936508518535827,0.990215856524689,0.9942110467615393,0.6461084110831872,0.9985189095159648,1.0,0.9945256104261476,0.5782649026839677,0.9892464802787786,0.9902151241630914,0.9855819537688149,0.5787269798940469,0.4425915911958282,0.4455306283100877,0.4379167470127718,-0.2077516369183595,0.44265477118435365,0.4454779586335507,0.43806554396482444,-0.20644933018638714,0.44254804086992583,0.4453709871526364,0.4379615977433891,-0.20633446313387138,0.4425104165111588,0.44532742730470726,0.43800313444121847,-0.20609216415898537,0.4425657363375612,0.4453264294543934,0.438068637248478,-0.20658118098006836,0.32892869525170115,0.3295026839858637,0.3284199561277791,0.12555616173796266,0.3275974845974411,0.32808771459433783,0.3271704586393365,0.13204016953635514,0.32601545189075665,0.32640709002448026,0.32569027413894225,0.13970996911003,0.3233669967312329,0.32364341029647486,0.3231625638323359,0.14819860595602485,0.3243321443995929,0.3245164331520524,0.32421800245265014,0.1571851224344101
turbidity_wmth_max_load_10_12,0.1780914902897577,0.18524871563792916,0.16794758568191726,0.11857539443041089,0.18743901828327017,0.1949718376037544,0.174883748157279,0.12364735445043287,0.18703677492352094,0.19431209341340597,0.17505157185041403,0.12282471579437376,0.1917532708146997,0.1945365522327553,0.17978812104403324,0.12814134715811293,0.19930144131127422,0.2018076138900171,0.18736595183278026,0.1351674239094529,0.19802632434117978,0.2297409791348925,0.1752862776616196,0.10140265188806956,0.2076737730872561,0.24289076662237258,0.180966573420023,0.10473293764592387,0.20516334550058998,0.23671679451300917,0.18058823090213302,0.10459935710607768,0.2090671980272956,0.23719217458945266,0.18424073521158005,0.10838408074674159,0.21502470582992167,0.2433398358656668,0.19041415798762978,0.11478285384767878,0.910252943794464,0.903845541913025,0.9135861182369129,0.5513229623619853,0.9216975163557247,0.9152481140786323,0.9250538563566737,0.5578609200965412,0.933430338649962,0.9272604410758903,0.9363665687959593,0.5591348770977586,0.9444980746868166,0.938324622469162,0.9477252281949561,0.5671900422067893,0.9400204841506781,0.9392976804852463,0.9379297001232224,0.48901601262316785,0.9693717374226293,0.9655940748957108,0.9704014123745756,0.6371593597155698,0.9793214657986972,0.975489741358226,0.9804042539620721,0.6441414670946822,0.989299665588699,0.9855830363883417,0.990062713891916,0.6470141139564948,0.9984872400820225,0.9945256104261476,1.0,0.6603498624318891,0.993403403425497,0.9942106123791713,0.9900619646330453,0.5849909164468228,0.44386045058154117,0.4467735556413046,0.4391815601015021,-0.2079848917869114,0.4439639542067056,0.44681258766539034,0.43935092003155557,-0.20728527154670084,0.443859309182909,0.4467315154611002,0.43922908744293465,-0.2075311507660768,0.44383044448665426,0.4466957033953399,0.43927074895449314,-0.2073544386424478,0.44386338594926555,0.44666127508830045,0.43932724755961544,-0.20763904163154995,0.3310041657194024,0.3315713382859328,0.330496096182998,0.12700905849593544,0.32966907396526596,0.33016660815779075,0.3292337283064635,0.13241838355007757,0.3281226245735813,0.32851469073075373,0.3277975050866802,0.1408120359592589,0.32548618148252617,0.32576072997197003,0.32527352147832445,0.1490162719098971,0.32642586821708175,0.32660504466657975,0.32631861817768093,0.15885346108689624
