timestamp_ccentral,toc_wmth_mean_load_1_3,toc_wmth_min_load_1_3,toc_wmth_max_load_1_3,toc_wmth_max_min_load_1_3,toc_wmth_mean_load_4_6,toc_wmth_min_load_4_6,toc_wmth_max_load_4_6,toc_wmth_max_min_load_4_6,toc_wmth_mean_load_7_9,toc_wmth_min_load_7_9,toc_wmth_max_load_7_9,toc_wmth_max_min_load_7_9,toc_wmth_mean_load_10_12,toc_wmth_min_load_10_12,toc_wmth_max_load_10_12,toc_wmth_max_min_load_10_12,toc_wmth_mean_load_13_15,toc_wmth_min_load_13_15,toc_wmth_max_load_13_15,toc_wmth_max_min_load_13_15
2023-09-07 19:00:00-05:00,11.243891565787196,11.155515092997119,11.29903384586832,0.14351875287120208,11.095863902712717,10.99214809947576,11.152024405591678,0.15987630611591896,10.998657885086637,10.97020577400048,11.03424014097792,0.06403436697743992,11.090452238527197,10.982498233358879,11.14493681129472,0.16243857793584127,11.141461775560316,11.133441425093759,11.147044702884479,0.013603277790720014
2023-09-07 20:00:00-05:00,11.339439159599516,11.27712575849616,11.442157874434079,0.1650321159379189,11.150319567219833,11.143419203070719,11.155515092997119,0.01209588992639965,10.998864671484716,10.97020577400048,11.03424014097792,0.06403436697743992,11.039654261645035,10.982498233358879,11.14493681129472,0.16243857793584127,11.140420764908157,11.133441425093759,11.143921670928,0.01048024583424123
2023-09-07 21:00:00-05:00,11.459858226359236,11.29903384586832,11.638382958775319,0.3393491129069979,11.194888419028317,11.152024405591678,11.27712575849616,0.12510135290448154,11.035257692182315,10.97020577400048,11.143419203070719,0.1732134290702394,11.002755371539436,10.982498233358879,11.03424014097792,0.05174190761904107,11.140766635772158,11.133441425093759,11.14493681129472,0.011495386200961022
2023-09-07 22:00:00-05:00,11.573975389239036,11.442157874434079,11.64138533450772,0.1992274600736419,11.243891565787196,11.155515092997119,11.29903384586832,0.14351875287120208,11.095863902712717,10.99214809947576,11.152024405591678,0.15987630611591896,10.998657885086637,10.97020577400048,11.03424014097792,0.06403436697743992,11.090452238527197,10.982498233358879,11.14493681129472,0.16243857793584127
2023-09-07 23:00:00-05:00,11.662863968385077,11.638382958775319,11.7088236118722,0.07044065309688108,11.339439159599516,11.27712575849616,11.442157874434079,0.1650321159379189,11.150319567219833,11.143419203070719,11.155515092997119,0.01209588992639965,10.998864671484716,10.97020577400048,11.03424014097792,0.06403436697743992,11.039654261645035,10.982498233358879,11.14493681129472,0.16243857793584127
2023-09-08 00:00:00-05:00,11.715152453623716,11.64138533450772,11.79524841449124,0.15386307998351967,11.459858226359236,11.29903384586832,11.638382958775319,0.3393491129069979,11.194888419028317,11.152024405591678,11.27712575849616,0.12510135290448154,11.035257692182315,10.97020577400048,11.143419203070719,0.1732134290702394,11.002755371539436,10.982498233358879,11.03424014097792,0.05174190761904107
2023-09-08 01:00:00-05:00,11.806356803605874,11.7088236118722,11.9149983844542,0.2061747725820009,11.573975389239036,11.442157874434079,11.64138533450772,0.1992274600736419,11.243891565787196,11.155515092997119,11.29903384586832,0.14351875287120208,11.095863902712717,10.99214809947576,11.152024405591678,0.15987630611591896,10.998657885086637,10.97020577400048,11.03424014097792,0.06403436697743992
2023-09-08 02:00:00-05:00,11.956279433298077,11.79524841449124,12.158591500948798,0.363343086457558,11.662863968385077,11.638382958775319,11.7088236118722,0.07044065309688108,11.339439159599516,11.27712575849616,11.442157874434079,0.1650321159379189,11.150319567219833,11.143419203070719,11.155515092997119,0.01209588992639965,10.998864671484716,10.97020577400048,11.03424014097792,0.06403436697743992
2023-09-08 03:00:00-05:00,12.111343224248996,11.9149983844542,12.260439787343998,0.3454414028897972,11.715152453623716,11.64138533450772,11.79524841449124,0.15386307998351967,11.459858226359236,11.29903384586832,11.638382958775319,0.3393491129069979,11.194888419028317,11.152024405591678,11.27712575849616,0.12510135290448154,11.035257692182315,10.97020577400048,11.143419203070719,0.1732134290702394
2023-09-08 04:00:00-05:00,12.179155126481595,12.118434091151999,12.260439787343998,0.14200569619199932,11.806356803605874,11.7088236118722,11.9149983844542,0.2061747725820009,11.573975389239036,11.442157874434079,11.64138533450772,0.1992274600736419,11.243891565787196,11.155515092997119,11.29903384586832,0.14351875287120208,11.095863902712717,10.99214809947576,11.152024405591678,0.15987630611591896
